,Glottocode,label_,outlier_prob,cluster_prob
804,wira1265,2,0.0,1.0
805,wiwi1237,10,0.0,1.0
806,woge1237,13,0.0,1.0
807,woiw1237,2,0.0,1.0
808,woli1241,10,0.0,1.0
809,wong1246,6,0.0,1.0
810,wood1236,6,0.0,1.0
811,wulg1239,3,0.0,1.0
812,wuvu1239,14,0.0,1.0
813,wyan1247,2,0.0,1.0
814,xibe1242,2,0.0,1.0
815,yabe1254,0,0.0,1.0
816,yadh1237,2,0.0,1.0
817,yagw1240,2,0.0,1.0
818,yaka1269,4,0.0,1.0
819,yaka1272,4,0.0,1.0
820,yaka1277,13,0.0,1.0
821,yaki1237,2,,0.0
822,yala1262,6,0.0,1.0
823,yala1262a,6,0.0,1.0
824,yama1264,2,0.0,1.0
825,yami1254,10,0.0,1.0
826,yand1253,6,0.0,1.0
827,yand1253a,6,0.0,1.0
828,yany1243,6,0.0,1.0
829,yaqu1251,-1,0.22222222222222218,0.0
830,yavi1244,4,0.0,1.0
831,yele1255,12,0.0,1.0
832,yelm1242,10,0.0,1.0
833,yidi1250,3,0.0,1.0
834,yidi1250a,3,0.0,1.0
835,yind1247,6,0.0,1.0
836,yiry1245,6,0.0,1.0
837,yomb1244,1,,0.0
838,yort1237,2,0.0,1.0
839,yuca1254,6,0.0,1.0
840,yugu1249,2,0.0,1.0
841,yuki1243,9,0.0,1.0
842,yulp1239,6,0.0,1.0
843,yura1255,-1,0.25,0.0
844,yuro1248,2,0.0,1.0
845,yuwa1244,2,0.0,1.0
846,zaba1237,10,0.0,1.0
847,zinz1238,4,0.0,1.0
848,zulu1248,2,,0.0
