,Glottocode,label_,outlier_prob,cluster_prob
130,hung1274,6,0.0,1.0
131,ibal1244,3,0.0,1.0
132,iban1264,3,0.0,1.0
133,iban1267,3,0.0,1.0
134,icel1247,5,0.0,1.0
135,idaa1241,7,0.0,1.0
136,idii1243,9,0.0,1.0
137,igna1246,7,,0.0
138,iliu1237,9,0.43103448275862066,0.5689655172413793
139,ilok1237,5,0.0,1.0
140,indo1316,7,0.0,1.0
141,indo1317,7,0.0,1.0
142,ingr1248,5,0.0,1.0
143,iowa1245,-1,0.45833333333333337,0.0
144,iray1237,3,0.0,1.0
145,iris1253,5,0.0,1.0
146,isna1241,3,0.0,1.0
147,ital1282,10,0.0,1.0
148,iton1250,5,0.0,1.0
149,itsa1239,6,0.0,1.0
150,ivat1242,7,0.0,1.0
151,jama1262,6,0.0,1.0
152,japa1256,14,0.0,1.0
153,java1254,6,0.0,1.0
154,jica1244,10,0.0,1.0
155,kaiw1246,-1,0.30357142857142866,0.0
156,kala1377,0,0.0,1.0
157,kala1397,12,0.3611111111111111,0.6388888888888888
158,kalk1246,12,0.0,1.0
159,kama1373,1,,0.0
160,kamb1297,7,0.0,1.0
161,kamb1299,-1,0.3352272727272728,0.0
162,kank1243,7,0.0,1.0
163,kans1243,-1,0.05208333333333333,0.0
164,kaon1241,-1,0.09774436090225566,0.0
165,kapi1249,3,0.0,1.0
166,kapi1249a,0,0.0,1.0
167,kara1499,-1,0.42447916666666674,0.0
168,kare1337,-1,0.08333333333333333,0.0
169,kari1304,-1,0.16176470588235287,0.0
170,kash1277,-1,0.05263157894736842,0.0
171,kaur1267,8,0.0,1.0
172,kaya1318,2,,0.0
173,kaya1329,4,0.0,1.0
174,kick1244,-1,0.02500000000000009,0.0
175,kiku1240,9,0.25123152709359603,0.748768472906404
176,kipu1237,7,0.0,1.0
177,kira1248,1,,0.0
178,kiwa1251,14,0.0,1.0
179,komb1273,9,0.0,1.0
180,komc1235,-1,0.1608391608391608,0.0
181,komn1238,9,0.0,1.0
182,komo1260,9,0.0,1.0
183,kosr1238,-1,0.5925925925925927,0.0
184,kuan1248,2,,0.0
185,kuka1246,9,0.0,1.0
186,kuku1273,9,0.0,1.0
187,kuli1254,7,0.0,1.0
188,kumy1244,6,0.0,1.0
189,kwai1243,-1,0.07352941176470579,0.0
190,kwas1243,6,0.0,1.0
191,kyak1244,4,0.0,1.0
192,lahn1241,9,0.0,1.0
193,lako1247,-1,0.05208333333333333,0.0
194,lamm1241,9,0.43103448275862066,0.5689655172413793
195,lard1243,-1,0.021739130434782532,0.0
196,lati1261,-1,0.058823529411764656,0.0
197,lati1261a,9,0.0,1.0
198,latv1249,11,0.0,1.0
199,laua1243,2,,0.0
200,lauj1238,7,0.0,1.0
201,laur1250,13,0.13333333333333333,0.8666666666666667
202,lele1267,10,0.0,1.0
203,lena1238,-1,0.11132812500000006,0.0
204,lete1241,-1,0.2687500000000001,0.0
205,ling1263,11,0.0,1.0
206,ling1265,-1,0.1608391608391608,0.0
207,lipa1241,10,0.0,1.0
208,lisu1250a,14,0.0,1.0
209,lisu1250b,14,0.0,1.0
210,lisu1250c,14,0.0,1.0
211,lisu1250d,14,0.0,1.0
212,lith1251,10,0.0,1.0
213,loto1240,0,,0.0
214,lozi1239,-1,0.10714285714285716,0.0
215,luba1249,7,0.0,1.0
216,luxe1241,5,0.0,1.0
217,maan1238,7,0.0,1.0
218,mace1250,11,0.0,1.0
219,maib1239,2,0.0,1.0
220,mait1250,13,0.13333333333333333,0.8666666666666667
221,mako1251,3,0.0,1.0
222,mala1479,5,0.0,1.0
223,mala1533,10,,0.0
224,male1293,-1,0.21212121212121213,0.0
225,mana1295,-1,0.09774436090225566,0.0
226,mang1402,1,0.0,1.0
227,mang1405,-1,0.23026315789473692,0.0
228,mani1235,-1,0.2552083333333333,0.0
229,mans1258,6,0.0,1.0
230,mara1404,7,0.0,1.0
231,mari1426a,2,,0.0
232,mari1426b,2,0.0,1.0
233,mari1426c,2,0.0,1.0
234,mari1426e,2,0.0,1.0
235,mari1426f,2,0.0,1.0
236,mari1426g,2,0.0,1.0
237,mari1426h,2,,0.0
238,marq1246,1,0.0,1.0
239,mars1254,-1,0.18750000000000006,0.0
240,mart1256,12,0.2222222222222222,0.7777777777777778
241,masa1299,-1,0.36223118279569894,0.0
242,matu1261,4,0.0,1.0
243,mbal1257,6,0.0,1.0
244,mele1250,4,0.0,1.0
245,meno1252,12,0.0,1.0
246,meri1244,2,0.0,1.0
247,meru1245,9,0.42528735632183906,0.574712643678161
248,mesc1238,-1,0.27777777777777785,0.0
249,mesk1242,12,0.40740740740740744,0.5925925925925926
250,meya1236,-1,0.31250000000000006,0.0
251,miam1252,13,0.13333333333333333,0.8666666666666667
252,mido1240,-1,0.09774436090225566,0.0
253,mikm1235,-1,0.0,0.0
254,mini1251,4,0.0,1.0
255,moco1246,7,,0.0
256,mode1248,10,0.0,1.0
257,moha1258,-1,0.09090909090909098,0.0
258,mohe1244,-1,0.18750000000000006,0.0
259,mokp1239,-1,0.09554730983302417,0.0
260,mong1331,-1,0.07352941176470579,0.0
261,mong1338,-1,0.12727272727272737,0.0
262,mori1268,7,0.0,1.0
263,moro1287,7,0.0,1.0
264,mort1237,-1,0.5666666666666668,0.0
265,motl1237,0,0.0,1.0
266,motu1246,1,,0.0
267,mouk1240,-1,0.16512059369202237,0.0
268,mouk1240a,2,,0.0
269,mpuo1241,7,0.0,1.0
270,muna1247,7,0.0,1.0
271,mung1271,9,0.43103448275862066,0.5689655172413793
272,muns1251,-1,0.11979166666666678,0.0
273,murr1258,-1,0.05263157894736842,0.0
274,muss1246,-1,0.09774436090225566,0.0
275,nage1237,0,,0.0
276,naka1262,10,0.0,1.0
277,nama1266,-1,0.06562499999999995,0.0
278,nama1268,10,0.0,1.0
279,namb1293,9,0.0,1.0
280,nege1244,5,0.0,1.0
281,neha1247,-1,0.3197132616487455,0.0
282,nenn1238,9,0.0,1.0
283,nenn1238a,9,0.0,1.0
284,nepa1254,13,0.5333333333333333,0.4666666666666667
285,ngal1292,-1,0.22135416666666669,0.0
286,nhan1238,9,0.0,1.0
287,noga1249,6,0.0,1.0
288,nort1551,14,0.0,1.0
289,nort2641,-1,0.05263157894736842,0.0
290,nort2845,1,0.0,1.0
291,nort2847,2,,0.0
292,nort2944,11,,0.0
293,nort2952,13,0.0,1.0
294,nort2961,-1,0.2687500000000001,0.0
295,nort2972,6,0.0,1.0
296,norw1259,10,0.0,1.0
297,nucl1235,-1,0.7291666666666666,0.0
298,nucl1301,8,0.0,1.0
299,nucl1305,13,0.06666666666666667,0.9333333333333333
300,nucl1460,8,0.0,1.0
301,nucl1622,-1,0.04563492063492074,0.0
302,nucl1643,6,0.0,1.0
303,nucl1649,5,0.0,1.0
304,nucl1653,12,0.0,1.0
305,nyor1246,9,0.43103448275862066,0.5689655172413793
306,oduu1239,6,0.0,1.0
307,ojib1241,-1,0.15151515151515152,0.0
308,olda1245,6,0.0,1.0
309,omah1247,-1,0.05208333333333333,0.0
310,onaa1245,6,0.0,1.0
311,onei1249,13,0.06666666666666667,0.9333333333333333
312,onon1246,13,0.0,1.0
313,onto1237,0,0.0,1.0
314,opat1246,6,0.0,1.0
315,oriy1255,13,0.13333333333333333,0.8666666666666667
316,osag1243,-1,0.2687500000000001,0.0
317,osse1243,9,0.0,1.0
318,otoo1241,-1,0.45833333333333337,0.0
319,otta1242,-1,0.15151515151515152,0.0
320,owaa1237,10,0.0,1.0
321,paez1247,3,0.0,1.0
322,paic1239,9,0.0,1.0
323,paiw1248,3,0.0,1.0
324,pala1344,9,0.43103448275862066,0.5689655172413793
325,pali1274,13,0.0,1.0
326,pamp1243,5,0.0,1.0
327,pana1305,-1,0.06204906204906209,0.0
328,panj1256,13,0.13333333333333333,0.8666666666666667
329,pash1269,13,0.13333333333333333,0.8666666666666667
330,pawn1254,-1,0.39062500000000006,0.0
331,pend1242,7,0.0,1.0
332,penr1237,1,0.0,1.0
333,peor1238,-1,0.030303030303030304,0.0
334,phen1239,-1,0.04507257448433929,0.0
335,pieg1239,13,0.13333333333333333,0.8666666666666667
336,pila1245,7,,0.0
337,pile1238,0,,0.0
338,pitt1247,12,0.0,1.0
339,plai1258,13,0.13333333333333333,0.8666666666666667
340,poli1260,-1,0.05263157894736842,0.0
341,ponc1241,-1,0.05208333333333333,0.0
342,puka1242,0,0.0,1.0
343,pulu1242,2,,0.0
344,pume1238,6,0.0,1.0
345,pwoo1239,-1,0.2666666666666666,0.0
346,qawa1238,6,0.0,1.0
347,raka1237,1,0.0,1.0
348,rapa1245,1,0.0,1.0
349,raro1241,0,,0.0
350,rata1245,3,0.0,1.0
351,reja1240,7,0.0,1.0
352,roma1327,11,0.0,1.0
353,roto1249,-1,0.021739130434782532,0.0
354,rotu1241,1,,0.0
355,rovi1238,3,,0.0
356,russ1263,10,0.0,1.0
357,russ1263a,10,0.0,1.0
358,saaa1241,2,,0.0
359,saar1237,6,0.0,1.0
360,saba1263,3,0.0,1.0
361,saka1287,7,0.0,1.0
362,samo1305,0,,0.0
363,samo1305a,0,,0.0
364,sang1321,-1,0.18457300275482103,0.0
365,sans1269,13,0.13333333333333333,0.8666666666666667
366,sans1272,7,0.0,1.0
367,sara1326,3,0.0,1.0
368,sard1257,10,0.0,1.0
369,sate1242,10,0.0,1.0
370,seke1241,-1,0.5666666666666668,0.0
371,sene1264,13,0.0,1.0
372,serb1264,10,0.0,1.0
373,sgaw1245,11,0.0,1.0
374,shaw1249,-1,0.030303030303030304,0.0
375,shin1265,6,0.0,1.0
376,ship1254,-1,0.0,0.0
377,sika1261,0,0.0,1.0
378,sind1272,13,0.13333333333333333,0.8666666666666667
379,sinh1246,13,0.0,1.0
380,sini1245,13,0.06666666666666667,0.9333333333333333
381,slav1253,14,0.0,1.0
382,slov1268,10,0.0,1.0
383,slov1269,10,0.0,1.0
384,soga1242,4,0.0,1.0
385,soge1235,-1,0.18750000000000006,0.0
386,song1299,7,0.0,1.0
387,sons1242,-1,0.2602739726027398,0.0
388,sout1528,-1,0.05263157894736842,0.0
389,sout2856,-1,0.0,0.0
390,sout2859,2,0.0,1.0
391,sout2865,0,0.0,1.0
392,sout2869,2,0.0,1.0
393,sout2959,6,0.0,1.0
394,sout2976,7,,0.0
395,stan1288,11,0.0,1.0
396,stan1289,10,0.0,1.0
397,stan1290,11,0.0,1.0
398,stan1293,5,0.0,1.0
399,stan1295,10,0.0,1.0
400,stan1323,9,0.0,1.0
401,suku1259,7,,0.0
402,suru1262,4,0.0,1.0
403,suzh1234,13,0.13333333333333333,0.8666666666666667
404,swed1254,6,0.0,1.0
405,tady1237,3,0.0,1.0
406,taga1270,3,0.0,1.0
407,tahi1242,1,,0.0
408,taje1237b,7,0.0,1.0
409,taji1246,7,0.0,1.0
410,taki1248,0,0.0,1.0
411,tali1259,0,,0.0
412,tami1289,13,0.6,0.4
413,tana1285,0,,0.0
414,tapi1254,1,,0.0
415,tasi1237,9,0.43103448275862066,0.5689655172413793
416,taus1251,3,0.0,1.0
417,taus1251a,7,0.0,1.0
418,tehu1242,3,0.0,1.0
419,telu1262,13,0.06666666666666667,0.9333333333333333
420,temb1276,1,,0.0
421,tenh1241,-1,0.1688311688311689,0.0
422,tetu1246,12,0.0,1.0
423,thao1240,3,0.0,1.0
424,tiko1237,-1,0.15217391304347833,0.0
425,tiko1237a,2,0.0,1.0
426,tivv1240,7,0.0,1.0
427,toab1237,3,0.0,1.0
428,toba1269,6,0.0,1.0
429,toda1252,9,0.0,1.0
430,tokp1240,2,0.0,1.0
431,tola1247,7,0.0,1.0
432,tomb1243,6,0.0,1.0
433,tomi1243,7,0.0,1.0
434,tons1240,6,0.0,1.0
435,toor1238,-1,0.08152173913043473,0.0
436,torr1261,10,0.0,1.0
437,tosk1239,5,,0.0
438,toto1304,7,0.0,1.0
439,tuam1242,1,0.0,1.0
440,tubu1240,1,0.0,1.0
441,tupi1274,1,,0.0
442,turu1249,13,0.0,1.0
443,tusc1257,12,0.0,1.0
444,tuva1244,0,0.0,1.0
445,udmu1245,-1,0.21678321678321677,0.0
446,umaj1240,6,0.0,1.0
447,umir1236,-1,0.5361681329423265,0.0
448,uppe1274,-1,0.05208333333333333,0.0
449,urdu1245,13,0.13333333333333333,0.8666666666666667
450,vari1239,1,,0.0
451,veps1250,10,0.0,1.0
452,vera1241,2,,0.0
453,vure1239,2,,0.0
454,waiw1244,4,0.0,1.0
455,wall1255,10,0.0,1.0
456,wall1257,1,,0.0
457,wamb1258,13,0.0,1.0
458,wang1288,8,0.0,1.0
459,wang1290a,12,0.0,1.0
460,wang1291,6,0.0,1.0
461,wapi1253,8,0.0,1.0
462,warl1254,9,0.2413793103448276,0.7586206896551724
463,warr1257,13,0.13333333333333333,0.8666666666666667
464,watu1246,4,0.0,1.0
465,waur1244,6,0.0,1.0
466,wawo1239,7,0.0,1.0
467,wayu1243,7,,0.0
468,wels1247,10,0.0,1.0
469,wers1238,-1,0.09774436090225566,0.0
470,west1508,-1,0.3611111111111111,0.0
471,west2369,13,0.13333333333333333,0.8666666666666667
472,west2386,6,0.0,1.0
473,west2515,2,0.0,1.0
474,west2555,0,,0.0
475,west2559,3,0.0,1.0
476,west2560,7,0.0,1.0
477,west2615,-1,0.27777777777777785,0.0
478,whit1269,2,0.0,1.0
479,winn1245,-1,0.02500000000000009,0.0
480,wira1262,6,0.0,1.0
481,woge1237,2,,0.0
482,wood1236,12,0.0,1.0
483,wulg1239,5,,0.0
484,wuvu1239,0,,0.0
485,wyan1247,-1,0.017543859649122744,0.0
486,xibe1242,-1,0.0069444444444446,0.0
487,yabe1254,-1,0.021739130434782532,0.0
488,yagw1240,13,0.0,1.0
489,yaka1269,9,0.14942528735632193,0.8505747126436781
490,yaka1272,-1,0.00694444444444442,0.0
491,yaka1277,4,0.0,1.0
492,yala1262,8,0.0,1.0
493,yala1262a,8,0.0,1.0
494,yama1264,6,0.0,1.0
495,yami1254,-1,0.4618279569892473,0.0
496,yand1253a,12,0.0,1.0
497,yavi1244,5,0.0,1.0
498,yele1255,2,,0.0
499,yelm1242,-1,0.09774436090225566,0.0
500,yidi1250a,-1,0.05263157894736842,0.0
501,yomb1244,-1,0.11363636363636358,0.0
502,yugu1249,9,0.0,1.0
503,yura1255,-1,0.006896551724137907,0.0
504,yuro1248,-1,0.15360501567398113,0.0
505,zulu1248,-1,0.025974025974025997,0.0
