,Glottocode,label_,outlier_prob,cluster_prob
806,wang1291,0,0.0,1.0
807,wanm1242,1,0.0,1.0
808,wapi1253,3,0.0,1.0
809,warl1254,0,0.0,1.0
810,warl1254a,0,0.0,1.0
811,warl1255,0,0.0,1.0
812,waro1242,3,0.0,1.0
813,warr1257,0,0.0,1.0
814,waru1264,0,0.0,1.0
815,waru1265,5,,0.0
816,waru1266,5,0.0,1.0
817,watu1246,5,0.0,1.0
818,waur1244,3,0.0,1.0
819,wawo1239,5,0.0,1.0
820,waya1270,3,0.0,1.0
821,wayu1243,3,0.0,1.0
822,weda1240,3,0.0,1.0
823,wels1247,3,0.0,1.0
824,wers1238,5,0.0,1.0
825,west1508,3,0.0,1.0
826,west2369,3,0.0,1.0
827,west2386,3,0.0,1.0
828,west2515,5,0.0,1.0
829,west2555,5,0.0,1.0
830,west2559,3,0.0,1.0
831,west2560,3,0.0,1.0
832,west2599,3,0.0,1.0
833,west2615,5,,0.0
834,west2618,3,0.0,1.0
835,west2632,3,0.0,1.0
836,whit1269,5,0.0,1.0
837,wich1264,3,0.0,1.0
838,wikm1247,-1,0.0,0.0
839,winn1245,3,0.0,1.0
840,wira1262,0,0.0,1.0
841,wira1265,3,0.0,1.0
842,wiwi1237,5,0.0,1.0
843,wiyo1248,3,0.0,1.0
844,woge1237,5,0.0,1.0
845,wole1240,3,0.0,1.0
846,woli1241,5,0.0,1.0
847,wood1236,3,0.0,1.0
848,wulg1239,0,0.0,1.0
849,wyan1247,3,0.0,1.0
850,xara1244,3,0.0,1.0
851,xibe1242,0,0.0,1.0
852,yabe1254,1,0.0,1.0
853,yadh1237,0,0.0,1.0
854,yagw1240,3,0.0,1.0
855,yaka1272,5,0.0,1.0
856,yaka1277,5,0.0,1.0
857,yaki1237,3,0.0,1.0
858,yala1262,4,0.0,1.0
859,yala1262a,4,0.0,1.0
860,yama1264,3,0.0,1.0
861,yami1254,3,0.0,1.0
862,yand1253,0,0.0,1.0
863,yand1253a,0,0.0,1.0
864,yano1262,3,0.0,1.0
865,yany1243,0,0.0,1.0
866,yavi1244,3,0.0,1.0
867,yele1255,3,0.0,1.0
868,yelm1242,5,0.0,1.0
869,yeru1240,0,0.0,1.0
870,yidi1250,0,0.0,1.0
871,yidi1250a,0,0.0,1.0
872,yind1247,0,0.0,1.0
873,yomb1244,5,0.0,1.0
874,yort1237,3,0.0,1.0
875,yuga1244,3,0.0,1.0
876,yugu1249,3,0.0,1.0
877,yuki1243b,0,0.0,1.0
878,yulp1239,4,,0.0
879,yura1255,3,0.0,1.0
880,yuro1248,3,0.0,1.0
881,yuwa1244,3,0.0,1.0
882,zaba1237,5,0.0,1.0
883,zigu1242,3,0.0,1.0
884,zinz1238,3,0.0,1.0
885,zulu1248,3,0.0,1.0
886,zuni1245,3,0.0,1.0
