Rate	62.50
Rev Jump	12.50
Tree Move	12.50
Global Rate	12.50
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Global Rate Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Global Rate - Dev	Global Rate - Tried	Global Rate - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
285	0.421053	18	0.333333	93	0.000000	104	0.980769	2.845453	285	0.421053	0.719446	0	0.000000	0.456000	0.472526	
253	0.173913	30	0.366667	102	0.000000	115	0.947826	4.742406	253	0.173913	0.719446	0	0.000000	0.328000	0.465958	
290	0.393103	20	0.500000	88	0.000000	102	0.960784	2.514426	290	0.393103	0.719446	0	0.000000	0.444000	0.465003	
257	0.291829	34	0.294118	111	0.000000	98	0.989796	2.514426	257	0.291829	0.719446	0	0.000000	0.364000	0.460795	
299	0.277592	20	0.450000	88	0.000000	93	0.978495	2.514426	299	0.277592	0.719446	0	0.000000	0.366000	0.457003	
273	0.318681	32	0.468750	99	0.010101	96	1.000000	2.514426	273	0.318681	0.719446	0	0.000000	0.398000	0.454734	
287	0.240418	38	0.342105	86	0.046512	89	0.955056	2.514426	287	0.240418	0.719446	0	0.000000	0.342000	0.450559	
282	0.269504	29	0.379310	101	0.346535	88	1.000000	2.514426	282	0.269504	0.719446	0	0.000000	0.420000	0.449468	
256	0.265625	32	0.375000	103	0.291262	109	0.972477	2.514426	256	0.265625	0.719446	0	0.000000	0.432000	0.448866	
289	0.197232	27	0.555556	91	0.000000	93	0.956989	2.514426	289	0.197232	0.719446	0	0.000000	0.322000	0.444637	
297	0.447811	27	0.370370	83	0.180723	93	0.946237	2.232492	297	0.447811	0.719446	0	0.000000	0.492000	0.446165	
356	0.702247	11	0.363636	75	0.386667	58	0.982759	4.351125	356	0.702247	0.719446	0	0.000000	0.680000	0.453472	
349	0.644699	20	0.700000	74	0.445946	57	0.947368	5.000000	349	0.644699	0.719446	0	0.000000	0.652000	0.459487	
330	0.590909	22	0.409091	69	0.405797	79	0.936709	5.000000	330	0.590909	0.719446	0	0.000000	0.612000	0.463973	
341	0.592375	25	0.560000	69	0.347826	65	0.923077	5.000000	341	0.592375	0.719446	0	0.000000	0.600000	0.467859	
334	0.646707	27	0.629630	65	0.446154	74	0.959459	5.000000	334	0.646707	0.719446	0	0.000000	0.666000	0.473363	
308	0.607143	25	0.400000	84	0.428571	83	0.963855	5.000000	308	0.607143	0.719446	0	0.000000	0.626000	0.477488	
343	0.612245	25	0.360000	62	0.483871	70	0.914286	5.000000	343	0.612245	0.719446	0	0.000000	0.626000	0.481396	
337	0.614243	18	0.388889	63	0.126984	82	0.975610	5.000000	337	0.614243	0.719446	0	0.000000	0.604000	0.484539	
360	0.622222	7	0.571429	65	0.107692	68	0.985294	5.000000	360	0.622222	0.719446	0	0.000000	0.604000	0.487526	
349	0.659026	13	0.615385	78	0.294872	60	0.983333	5.000000	349	0.659026	0.719446	0	0.000000	0.640000	0.491244	
350	0.631429	22	0.545455	72	0.416667	56	0.964286	5.000000	350	0.631429	0.719446	0	0.000000	0.634000	0.494643	
369	0.661247	11	0.454545	68	0.352941	52	0.980769	5.000000	369	0.661247	0.719446	0	0.000000	0.648000	0.498209	
338	0.639053	21	0.380952	56	0.375000	85	0.941176	5.000000	338	0.639053	0.719446	0	0.000000	0.650000	0.501659	
343	0.612245	16	0.187500	63	0.222222	78	0.948718	5.000000	343	0.612245	0.719446	0	0.000000	0.602000	0.503889	
337	0.646884	13	0.461538	76	0.381579	74	0.986486	5.000000	337	0.646884	0.719446	0	0.000000	0.652000	0.507108	
290	0.641379	6	0.500000	96	0.479167	108	0.972222	5.000000	290	0.641379	0.719446	0	0.000000	0.680000	0.510787	
349	0.644699	11	0.454545	70	0.457143	70	0.985714	5.000000	349	0.644699	0.719446	0	0.000000	0.662000	0.513937	
352	0.647727	7	0.428571	63	0.412698	78	0.974359	5.000000	352	0.647727	0.719446	0	0.000000	0.666000	0.517040	
345	0.620290	12	0.250000	73	0.438356	70	1.000000	5.000000	345	0.620290	0.719446	0	0.000000	0.638000	0.519459	
327	0.611621	16	0.437500	81	0.530864	76	0.973684	5.000000	327	0.611621	0.719446	0	0.000000	0.648000	0.521980	
351	0.629630	13	0.538462	66	0.515152	70	0.985714	5.000000	351	0.629630	0.719446	0	0.000000	0.662000	0.524672	
352	0.650568	12	0.333333	66	0.409091	70	0.985714	5.000000	352	0.650568	0.719446	0	0.000000	0.658000	0.527188	
360	0.619444	11	0.272727	58	0.620690	71	1.000000	5.000000	360	0.619444	0.719446	0	0.000000	0.666000	0.529758	
365	0.600000	16	0.500000	58	0.327586	61	0.967213	5.000000	365	0.600000	0.719446	0	0.000000	0.610000	0.531217	
358	0.617318	17	0.588235	66	0.409091	59	1.000000	5.000000	358	0.617318	0.719446	0	0.000000	0.634000	0.533052	
333	0.627628	29	0.551724	70	0.371429	68	1.000000	5.000000	333	0.627628	0.719446	0	0.000000	0.638000	0.534894	
347	0.648415	22	0.454545	71	0.422535	60	1.000000	5.000000	347	0.648415	0.719446	0	0.000000	0.650000	0.536878	
349	0.659026	18	0.388889	70	0.414286	63	0.984127	5.000000	349	0.659026	0.719446	0	0.000000	0.656000	0.538897	
319	0.611285	21	0.380952	80	0.225000	80	1.000000	5.000000	319	0.611285	0.719446	0	0.000000	0.602000	0.539949	
344	0.630814	16	0.312500	72	0.333333	68	1.000000	5.000000	344	0.630814	0.719446	0	0.000000	0.628000	0.541392	
366	0.644809	12	0.416667	77	0.246753	45	0.977778	5.000000	366	0.644809	0.719446	0	0.000000	0.608000	0.542466	
358	0.614525	11	0.363636	65	0.446154	66	1.000000	5.000000	358	0.614525	0.719446	0	0.000000	0.638000	0.543983	
356	0.603933	23	0.434783	72	0.194444	49	1.000000	5.000000	356	0.603933	0.719446	0	0.000000	0.576000	0.544483	
312	0.644231	26	0.307692	73	0.410959	89	1.000000	5.000000	312	0.644231	0.719446	0	0.000000	0.656000	0.546199	
337	0.602374	19	0.473684	66	0.212121	78	0.961538	5.000000	337	0.602374	0.719446	0	0.000000	0.602000	0.547044	
339	0.634218	23	0.391304	75	0.533333	63	1.000000	5.000000	339	0.634218	0.719446	0	0.000000	0.654000	0.548640	
335	0.650746	15	0.466667	82	0.304878	68	1.000000	5.000000	335	0.650746	0.719446	0	0.000000	0.636000	0.549925	
355	0.602817	20	0.450000	68	0.220588	57	1.000000	5.000000	355	0.602817	0.719446	0	0.000000	0.590000	0.550506	
353	0.620397	19	0.315789	69	0.449275	59	0.983051	5.000000	353	0.620397	0.719446	0	0.000000	0.628000	0.551613	
354	0.562147	19	0.578947	65	0.630769	62	0.983871	5.000000	354	0.562147	0.719446	0	0.000000	0.624000	0.552632	
369	0.647696	9	0.333333	56	0.392857	66	1.000000	5.000000	369	0.647696	0.719446	0	0.000000	0.660000	0.554123	
343	0.626822	7	0.142857	82	0.268293	68	1.000000	5.000000	343	0.626822	0.719446	0	0.000000	0.612000	0.554916	
343	0.635569	17	0.470588	64	0.359375	76	0.973684	5.000000	343	0.635569	0.719446	0	0.000000	0.646000	0.556147	
333	0.612613	29	0.310345	65	0.292308	73	0.958904	5.000000	333	0.612613	0.719446	0	0.000000	0.604000	0.556785	
