Rate	62.50
Rev Jump	12.50
Tree Move	12.50
Global Rate	12.50
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Global Rate Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Global Rate - Dev	Global Rate - Tried	Global Rate - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
350	0.634286	4	0.250000	67	0.328358	79	0.974684	5.000000	350	0.634286	0.192752	0	0.000000	0.644000	0.649367	
309	0.647249	24	0.625000	77	0.415584	90	0.977778	5.000000	309	0.647249	0.192752	0	0.000000	0.670000	0.650305	
339	0.634218	17	0.764706	62	0.580645	82	1.000000	5.000000	339	0.634218	0.192752	0	0.000000	0.692000	0.652117	
344	0.619186	20	0.550000	70	0.657143	66	1.000000	5.000000	344	0.619186	0.192752	0	0.000000	0.672000	0.652946	
327	0.599388	23	0.652174	75	0.306667	75	0.973333	5.000000	327	0.599388	0.192752	0	0.000000	0.614000	0.651388	
345	0.626087	25	0.760000	74	0.500000	56	0.982143	5.000000	345	0.626087	0.192752	0	0.000000	0.654000	0.651488	
314	0.624204	17	0.588235	89	0.719101	80	1.000000	5.000000	314	0.624204	0.192752	0	0.000000	0.700000	0.653285	
324	0.629630	17	0.823529	77	0.402597	82	1.000000	5.000000	324	0.629630	0.192752	0	0.000000	0.662000	0.653596	
327	0.593272	15	0.933333	83	0.385542	75	0.986667	5.000000	327	0.593272	0.192752	0	0.000000	0.628000	0.652714	
330	0.654545	25	0.600000	76	0.578947	69	1.000000	5.000000	330	0.654545	0.192752	0	0.000000	0.688000	0.653890	
342	0.576023	17	0.529412	73	0.506849	68	1.000000	5.000000	342	0.576023	0.192752	0	0.000000	0.622000	0.652861	
336	0.645833	21	0.428571	73	0.534247	70	1.000000	5.000000	336	0.645833	0.192752	0	0.000000	0.670000	0.653397	
353	0.631728	8	0.375000	68	0.514706	71	0.971831	5.000000	353	0.631728	0.192752	0	0.000000	0.660000	0.653597	
347	0.582133	14	0.857143	82	0.207317	57	1.000000	5.000000	347	0.582133	0.192752	0	0.000000	0.576000	0.651315	
351	0.606838	22	0.590909	64	0.359375	63	0.984127	5.000000	351	0.606838	0.192752	0	0.000000	0.622000	0.650477	
330	0.581818	23	0.304348	78	0.461538	69	0.971014	5.000000	330	0.581818	0.192752	0	0.000000	0.604000	0.649186	
351	0.581197	9	0.666667	78	0.487179	62	1.000000	5.000000	351	0.581197	0.192752	0	0.000000	0.620000	0.648397	
340	0.638235	19	0.526316	77	0.467532	64	0.984375	5.000000	340	0.638235	0.192752	0	0.000000	0.652000	0.648492	
353	0.660057	13	0.538462	69	0.478261	65	0.953846	5.000000	353	0.660057	0.192752	0	0.000000	0.670000	0.649044	
339	0.640118	15	0.400000	72	0.513889	74	0.891892	5.000000	339	0.640118	0.192752	0	0.000000	0.652000	0.649118	
322	0.627329	18	0.388889	82	0.439024	78	0.987179	5.000000	322	0.627329	0.192752	0	0.000000	0.644000	0.648993	
340	0.614706	17	0.529412	68	0.250000	75	0.946667	5.000000	340	0.614706	0.192752	0	0.000000	0.612000	0.648112	
331	0.601208	19	0.473684	72	0.430556	78	1.000000	5.000000	331	0.601208	0.192752	0	0.000000	0.634000	0.647784	
322	0.605590	18	0.500000	85	0.235294	75	0.946667	5.000000	322	0.605590	0.192752	0	0.000000	0.590000	0.646471	
339	0.654867	18	0.555556	81	0.320988	62	0.951613	5.000000	339	0.654867	0.192752	0	0.000000	0.634000	0.646194	
327	0.642202	11	0.636364	81	0.419753	81	0.987654	5.000000	327	0.642202	0.192752	0	0.000000	0.662000	0.646537	
340	0.582353	21	0.428571	70	0.457143	69	0.927536	5.000000	340	0.582353	0.192752	0	0.000000	0.606000	0.645675	
337	0.617211	23	0.782609	66	0.333333	74	0.972973	5.000000	337	0.617211	0.192752	0	0.000000	0.640000	0.645556	
346	0.656069	18	0.388889	80	0.500000	56	0.928571	5.000000	346	0.656069	0.192752	0	0.000000	0.652000	0.645688	
354	0.621469	12	0.416667	61	0.180328	73	0.972603	5.000000	354	0.621469	0.192752	0	0.000000	0.614000	0.645054	
346	0.635838	25	0.440000	65	0.092308	64	0.968750	5.000000	346	0.635838	0.192752	0	0.000000	0.598000	0.644132	
350	0.634286	7	0.714286	67	0.432836	76	0.986842	5.000000	350	0.634286	0.192752	0	0.000000	0.662000	0.644475	
356	0.629213	7	0.428571	72	0.569444	65	0.969231	5.000000	356	0.629213	0.192752	0	0.000000	0.662000	0.644806	
340	0.641176	18	0.722222	74	0.445946	68	0.985294	5.000000	340	0.641176	0.192752	0	0.000000	0.662000	0.645124	
347	0.590778	24	0.416667	65	0.323077	64	0.968750	5.000000	347	0.590778	0.192752	0	0.000000	0.596000	0.644231	
332	0.614458	27	0.518519	61	0.491803	80	1.000000	5.000000	332	0.614458	0.192752	0	0.000000	0.656000	0.644441	
320	0.606250	42	0.500000	68	0.250000	70	0.985714	5.000000	320	0.606250	0.192752	0	0.000000	0.602000	0.643697	
353	0.626062	27	0.740741	67	0.343284	53	1.000000	5.000000	353	0.626062	0.192752	0	0.000000	0.634000	0.643530	
345	0.600000	20	0.550000	76	0.565789	59	1.000000	5.000000	345	0.600000	0.192752	0	0.000000	0.640000	0.643470	
331	0.619335	30	0.466667	69	0.507246	70	0.971429	5.000000	331	0.619335	0.192752	0	0.000000	0.644000	0.643479	
310	0.651613	24	0.500000	88	0.488636	78	0.987179	5.000000	310	0.651613	0.192752	0	0.000000	0.668000	0.643881	
353	0.674221	22	0.318182	66	0.348485	59	0.983051	5.000000	353	0.674221	0.192752	0	0.000000	0.652000	0.644011	
316	0.636076	38	0.578947	67	0.328358	79	1.000000	5.000000	316	0.636076	0.192752	0	0.000000	0.648000	0.644075	
336	0.616071	27	0.370370	63	0.460317	74	0.986486	5.000000	336	0.616071	0.192752	0	0.000000	0.638000	0.643980	
371	0.606469	9	0.666667	62	0.435484	58	0.982759	5.000000	371	0.606469	0.192752	0	0.000000	0.630000	0.643765	
347	0.610951	16	0.437500	70	0.585714	67	1.000000	5.000000	347	0.610951	0.192752	0	0.000000	0.654000	0.643920	
342	0.599415	24	0.333333	74	0.405405	60	1.000000	5.000000	342	0.599415	0.192752	0	0.000000	0.606000	0.643354	
331	0.649547	17	0.176471	78	0.410256	74	1.000000	5.000000	331	0.649547	0.192752	0	0.000000	0.648000	0.643422	
339	0.657817	22	0.227273	67	0.641791	72	0.944444	5.000000	339	0.657817	0.192752	0	0.000000	0.678000	0.643923	
350	0.677143	12	0.250000	65	0.476923	73	0.986301	5.000000	350	0.677143	0.192752	0	0.000000	0.686000	0.644524	
336	0.693452	11	0.636364	78	0.448718	75	1.000000	5.000000	336	0.693452	0.192752	0	0.000000	0.700000	0.645306	
334	0.619760	16	0.687500	70	0.585714	80	1.000000	5.000000	334	0.619760	0.192752	0	0.000000	0.678000	0.645760	
366	0.620219	9	0.666667	65	0.461538	60	1.000000	5.000000	366	0.620219	0.192752	0	0.000000	0.646000	0.645763	
372	0.583333	10	0.400000	55	0.581818	63	1.000000	5.000000	372	0.583333	0.192752	0	0.000000	0.632000	0.645577	
350	0.620000	15	0.666667	79	0.582278	56	1.000000	5.000000	350	0.620000	0.192752	0	0.000000	0.658000	0.645743	
319	0.630094	16	0.375000	74	0.405405	91	0.989011	5.000000	319	0.630094	0.192752	0	0.000000	0.654000	0.645851	
347	0.657061	15	0.400000	54	0.518519	84	1.000000	5.000000	347	0.657061	0.192752	0	0.000000	0.692000	0.646451	
345	0.631884	21	0.428571	61	0.475410	73	1.000000	5.000000	345	0.631884	0.192752	0	0.000000	0.658000	0.646599	
341	0.630499	16	0.312500	64	0.500000	79	1.000000	5.000000	341	0.630499	0.192752	0	0.000000	0.662000	0.646794	
336	0.663690	17	0.470588	83	0.409639	64	0.984375	5.000000	336	0.663690	0.192752	0	0.000000	0.656000	0.646909	
345	0.620290	11	0.818182	69	0.362319	75	1.000000	5.000000	345	0.620290	0.192752	0	0.000000	0.646000	0.646898	
