Rate	62.50
Rev Jump	12.50
Tree Move	12.50
Global Rate	12.50
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Global Rate Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Global Rate - Dev	Global Rate - Tried	Global Rate - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
303	0.636964	43	0.255814	79	0.607595	75	1.000000	5.000000	303	0.636964	0.516064	0	0.000000	0.654000	0.624036	
325	0.593846	45	0.355556	57	0.754386	73	0.958904	5.000000	325	0.593846	0.516064	0	0.000000	0.644000	0.624943	
341	0.621701	35	0.285714	55	0.418182	69	1.000000	5.000000	341	0.621701	0.516064	0	0.000000	0.628000	0.625076	
340	0.623529	30	0.333333	59	0.423729	71	0.915493	5.000000	340	0.623529	0.516064	0	0.000000	0.624000	0.625031	
350	0.622857	29	0.137931	58	0.413793	63	0.984127	5.000000	350	0.622857	0.516064	0	0.000000	0.616000	0.624670	
339	0.657817	20	0.500000	64	0.625000	77	0.974026	5.000000	339	0.657817	0.516064	0	0.000000	0.696000	0.627413	
335	0.552239	34	0.294118	59	0.440678	72	1.000000	5.000000	335	0.552239	0.516064	0	0.000000	0.586000	0.625880	
328	0.600610	27	0.333333	76	0.618421	69	1.000000	5.000000	328	0.600610	0.516064	0	0.000000	0.644000	0.626527	
323	0.600619	40	0.400000	71	0.408451	66	1.000000	5.000000	323	0.600619	0.516064	0	0.000000	0.610000	0.625957	
315	0.612698	38	0.315789	70	0.571429	77	0.948052	5.000000	315	0.612698	0.516064	0	0.000000	0.636000	0.626292	
330	0.618182	21	0.333333	71	0.661972	78	1.000000	5.000000	330	0.618182	0.516064	0	0.000000	0.672000	0.627766	
351	0.589744	18	0.388889	66	0.606061	65	0.984615	5.000000	351	0.589744	0.516064	0	0.000000	0.636000	0.628023	
347	0.628242	27	0.259259	58	0.620690	68	1.000000	5.000000	347	0.628242	0.516064	0	0.000000	0.658000	0.628932	
338	0.618343	28	0.142857	63	0.650794	71	0.985915	5.000000	338	0.618343	0.516064	0	0.000000	0.648000	0.629492	
318	0.613208	41	0.341463	69	0.550725	72	1.000000	5.000000	318	0.613208	0.516064	0	0.000000	0.638000	0.629735	
340	0.635294	30	0.400000	62	0.693548	68	1.000000	5.000000	340	0.635294	0.516064	0	0.000000	0.678000	0.631076	
342	0.599415	37	0.405405	59	0.525424	62	1.000000	5.000000	342	0.599415	0.516064	0	0.000000	0.626000	0.630939	
320	0.571875	43	0.395349	72	0.597222	65	0.984615	5.000000	320	0.571875	0.516064	0	0.000000	0.614000	0.630493	
328	0.606707	26	0.384615	75	0.720000	71	1.000000	5.000000	328	0.606707	0.516064	0	0.000000	0.668000	0.631455	
305	0.609836	48	0.229167	63	0.603175	84	0.988095	5.000000	305	0.609836	0.516064	0	0.000000	0.636000	0.631568	
317	0.640379	44	0.250000	65	0.569231	74	1.000000	5.000000	317	0.640379	0.516064	0	0.000000	0.650000	0.632018	
317	0.656151	34	0.382353	73	0.657534	76	1.000000	5.000000	317	0.656151	0.516064	0	0.000000	0.690000	0.633398	
307	0.596091	45	0.311111	76	0.605263	72	0.944444	5.000000	307	0.596091	0.516064	0	0.000000	0.622000	0.633133	
329	0.647416	32	0.187500	76	0.671053	63	0.936508	5.000000	329	0.647416	0.516064	0	0.000000	0.658000	0.633698	
331	0.577039	37	0.162162	75	0.506667	57	1.000000	5.000000	331	0.577039	0.516064	0	0.000000	0.584000	0.632594	
324	0.570988	19	0.421053	72	0.486111	85	0.941176	5.000000	324	0.570988	0.516064	0	0.000000	0.616000	0.632233	
329	0.604863	5	0.800000	83	0.566265	83	0.927711	5.000000	329	0.604863	0.516064	0	0.000000	0.654000	0.632696	
356	0.643258	15	0.200000	64	0.562500	65	0.984615	5.000000	356	0.643258	0.516064	0	0.000000	0.664000	0.633349	
355	0.605634	15	0.200000	72	0.388889	58	0.948276	5.000000	355	0.605634	0.516064	0	0.000000	0.602000	0.632709	
323	0.628483	26	0.384615	74	0.743243	77	0.987013	5.000000	323	0.628483	0.516064	0	0.000000	0.688000	0.633815	
323	0.585139	38	0.210526	68	0.455882	71	0.971831	5.000000	323	0.585139	0.516064	0	0.000000	0.594000	0.633034	
329	0.604863	29	0.275862	69	0.565217	73	1.000000	5.000000	329	0.604863	0.516064	0	0.000000	0.638000	0.633129	
326	0.680982	35	0.285714	67	0.477612	72	1.000000	5.000000	326	0.680982	0.516064	0	0.000000	0.672000	0.633863	
357	0.633053	30	0.166667	52	0.615385	61	1.000000	5.000000	357	0.633053	0.516064	0	0.000000	0.648000	0.634125	
339	0.613569	26	0.461538	72	0.625000	63	1.000000	5.000000	339	0.613569	0.516064	0	0.000000	0.656000	0.634522	
313	0.607029	36	0.416667	75	0.493333	76	1.000000	5.000000	313	0.607029	0.516064	0	0.000000	0.636000	0.634549	
340	0.661765	36	0.194444	64	0.562500	60	1.000000	5.000000	340	0.661765	0.516064	0	0.000000	0.656000	0.634925	
340	0.700000	33	0.333333	70	0.557143	57	0.982456	5.000000	340	0.700000	0.516064	0	0.000000	0.688000	0.635840	
317	0.615142	49	0.122449	72	0.347222	62	0.967742	5.000000	317	0.615142	0.516064	0	0.000000	0.572000	0.634758	
333	0.630631	37	0.162162	71	0.577465	59	1.000000	5.000000	333	0.630631	0.516064	0	0.000000	0.632000	0.634712	
340	0.576471	30	0.200000	73	0.424658	57	1.000000	5.000000	340	0.576471	0.516064	0	0.000000	0.580000	0.633815	
337	0.590504	36	0.194444	59	0.779661	68	0.985294	5.000000	337	0.590504	0.516064	0	0.000000	0.638000	0.633883	
332	0.566265	37	0.324324	72	0.583333	59	1.000000	5.000000	332	0.566265	0.516064	0	0.000000	0.602000	0.633377	
338	0.636095	29	0.344828	74	0.635135	59	1.000000	5.000000	338	0.636095	0.516064	0	0.000000	0.662000	0.633824	
343	0.583090	22	0.227273	64	0.531250	71	1.000000	5.000000	343	0.583090	0.516064	0	0.000000	0.620000	0.633611	
325	0.606154	30	0.433333	76	0.513158	69	0.985507	5.000000	325	0.606154	0.516064	0	0.000000	0.634000	0.633617	
317	0.637224	35	0.257143	62	0.741935	86	1.000000	5.000000	317	0.637224	0.516064	0	0.000000	0.686000	0.634399	
352	0.593750	32	0.156250	59	0.711864	57	1.000000	5.000000	352	0.593750	0.516064	0	0.000000	0.626000	0.634275	
271	0.664207	26	0.192308	98	0.632653	105	0.971429	5.000000	271	0.664207	0.516064	0	0.000000	0.698000	0.635199	
307	0.553746	38	0.078947	71	0.563380	84	0.785714	5.000000	307	0.553746	0.516064	0	0.000000	0.558000	0.634096	
335	0.614925	28	0.178571	64	0.421875	73	0.986301	5.000000	335	0.614925	0.516064	0	0.000000	0.620000	0.633898	
321	0.641745	46	0.239130	63	0.492063	70	0.971429	5.000000	321	0.641745	0.516064	0	0.000000	0.632000	0.633871	
323	0.647059	48	0.354167	67	0.507463	62	0.983871	5.000000	323	0.647059	0.516064	0	0.000000	0.642000	0.633983	
347	0.605187	43	0.348837	54	0.648148	56	0.928571	5.000000	347	0.605187	0.516064	0	0.000000	0.624000	0.633848	
317	0.615142	44	0.431818	65	0.461538	74	0.972973	5.000000	317	0.615142	0.516064	0	0.000000	0.632000	0.633823	
332	0.584337	37	0.324324	67	0.313433	64	1.000000	5.000000	332	0.584337	0.516064	0	0.000000	0.582000	0.633141	
336	0.675595	24	0.250000	73	0.520548	67	0.955224	5.000000	336	0.675595	0.516064	0	0.000000	0.670000	0.633620	
315	0.600000	37	0.189189	85	0.635294	63	0.968254	5.000000	315	0.600000	0.516064	0	0.000000	0.622000	0.633471	
345	0.617391	32	0.218750	63	0.380952	60	1.000000	5.000000	345	0.617391	0.516064	0	0.000000	0.608000	0.633149	
349	0.664756	24	0.083333	75	0.600000	52	1.000000	5.000000	349	0.664756	0.516064	0	0.000000	0.662000	0.633509	
330	0.648485	15	0.133333	72	0.597222	83	1.000000	5.000000	330	0.648485	0.516064	0	0.000000	0.684000	0.634132	
332	0.617470	20	0.100000	82	0.756098	66	1.000000	5.000000	332	0.617470	0.516064	0	0.000000	0.670000	0.634570	
327	0.596330	24	0.291667	67	0.671642	82	0.987805	5.000000	327	0.596330	0.516064	0	0.000000	0.656000	0.634828	
344	0.563953	26	0.384615	58	0.620690	72	1.000000	5.000000	344	0.563953	0.516064	0	0.000000	0.624000	0.634699	
336	0.589286	30	0.033333	64	0.515625	70	0.985714	5.000000	336	0.589286	0.516064	0	0.000000	0.602000	0.634314	
343	0.620991	20	0.050000	69	0.724638	68	0.970588	5.000000	343	0.620991	0.516064	0	0.000000	0.660000	0.634613	
329	0.568389	29	0.172414	67	0.671642	75	1.000000	5.000000	329	0.568389	0.516064	0	0.000000	0.624000	0.634491	
325	0.649231	35	0.285714	71	0.605634	69	1.000000	5.000000	325	0.649231	0.516064	0	0.000000	0.666000	0.634849	
343	0.545190	36	0.222222	55	0.690909	66	0.969697	5.000000	343	0.545190	0.516064	0	0.000000	0.594000	0.634390	
318	0.581761	38	0.368421	81	0.567901	63	0.984127	5.000000	318	0.581761	0.516064	0	0.000000	0.614000	0.634164	
313	0.629393	26	0.346154	75	0.560000	86	1.000000	5.000000	313	0.629393	0.516064	0	0.000000	0.668000	0.634536	
346	0.621387	30	0.333333	66	0.621212	58	0.982759	5.000000	346	0.621387	0.516064	0	0.000000	0.646000	0.634660	
318	0.635220	31	0.258065	76	0.605263	75	1.000000	5.000000	318	0.635220	0.516064	0	0.000000	0.662000	0.634954	
328	0.649390	38	0.289474	71	0.549296	63	1.000000	5.000000	328	0.649390	0.516064	0	0.000000	0.652000	0.635135	
326	0.665644	51	0.529412	62	0.403226	61	1.000000	5.000000	326	0.665644	0.516064	0	0.000000	0.660000	0.635397	
334	0.622754	20	0.400000	70	0.485714	76	0.960526	5.000000	334	0.622754	0.516064	0	0.000000	0.646000	0.635508	
320	0.590625	37	0.324324	76	0.723684	67	1.000000	5.000000	320	0.590625	0.516064	0	0.000000	0.646000	0.635616	
326	0.598160	47	0.361702	65	0.661538	62	0.983871	5.000000	326	0.598160	0.516064	0	0.000000	0.632000	0.635579	
338	0.636095	43	0.325581	58	0.603448	61	0.950820	5.000000	338	0.636095	0.516064	0	0.000000	0.644000	0.635664	
339	0.610619	32	0.250000	71	0.704225	58	1.000000	5.000000	339	0.610619	0.516064	0	0.000000	0.646000	0.635767	
335	0.632836	31	0.387097	75	0.360000	59	0.983051	5.000000	335	0.632836	0.516064	0	0.000000	0.618000	0.635591	
320	0.556250	38	0.342105	66	0.454545	76	1.000000	5.000000	320	0.556250	0.516064	0	0.000000	0.594000	0.635184	
331	0.679758	36	0.388889	68	0.514706	65	1.000000	5.000000	331	0.679758	0.516064	0	0.000000	0.678000	0.635599	
332	0.632530	23	0.347826	70	0.485714	75	0.986667	5.000000	332	0.632530	0.516064	0	0.000000	0.652000	0.635757	
340	0.647059	21	0.380952	65	0.646154	74	1.000000	5.000000	340	0.647059	0.516064	0	0.000000	0.688000	0.636255	
342	0.616959	26	0.269231	70	0.428571	62	1.000000	5.000000	342	0.616959	0.516064	0	0.000000	0.620000	0.636101	
328	0.612805	36	0.222222	68	0.647059	68	0.985294	5.000000	328	0.612805	0.516064	0	0.000000	0.640000	0.636138	
341	0.598240	33	0.363636	67	0.522388	59	1.000000	5.000000	341	0.598240	0.516064	0	0.000000	0.620000	0.635988	
246	0.142276	41	0.341463	101	0.306931	112	0.973214	5.000000	246	0.142276	0.516064	0	0.000000	0.378000	0.633621	
296	0.405405	28	0.178571	94	0.553191	82	1.000000	4.738662	296	0.405405	0.516064	0	0.000000	0.518000	0.632570	
342	0.616959	18	0.055556	70	0.571429	70	0.957143	4.985688	342	0.616959	0.516064	0	0.000000	0.638000	0.632619	
325	0.633846	30	0.200000	73	0.684932	72	0.986111	5.000000	325	0.633846	0.516064	0	0.000000	0.666000	0.632917	
321	0.504673	38	0.315789	68	0.661765	73	1.000000	5.000000	321	0.504673	0.516064	0	0.000000	0.584000	0.632484	
356	0.657303	26	0.423077	54	0.425926	64	1.000000	5.000000	356	0.657303	0.516064	0	0.000000	0.664000	0.632761	
331	0.540785	31	0.451613	63	0.571429	75	1.000000	5.000000	331	0.540785	0.516064	0	0.000000	0.608000	0.632546	
336	0.636905	32	0.406250	71	0.619718	61	0.983607	5.000000	336	0.636905	0.516064	0	0.000000	0.662000	0.632799	
350	0.665714	28	0.142857	56	0.625000	66	1.000000	5.000000	350	0.665714	0.516064	0	0.000000	0.676000	0.633169	
327	0.623853	38	0.394737	74	0.459459	61	0.950820	5.000000	327	0.623853	0.516064	0	0.000000	0.622000	0.633074	
323	0.613003	36	0.277778	64	0.437500	77	0.987013	5.000000	323	0.613003	0.516064	0	0.000000	0.624000	0.632998	
346	0.624277	31	0.354839	63	0.380952	60	1.000000	5.000000	346	0.624277	0.516064	0	0.000000	0.622000	0.632906	
323	0.662539	37	0.216216	85	0.670588	55	0.981818	5.000000	323	0.662539	0.516064	0	0.000000	0.666000	0.633180	
326	0.638037	52	0.269231	69	0.666667	53	0.962264	5.000000	326	0.638037	0.516064	0	0.000000	0.638000	0.633219	
325	0.627692	34	0.176471	77	0.311688	64	0.984375	5.000000	325	0.627692	0.516064	0	0.000000	0.594000	0.632900	
322	0.639752	36	0.277778	72	0.569444	70	0.985714	5.000000	322	0.639752	0.516064	0	0.000000	0.652000	0.633054	
307	0.592834	45	0.200000	71	0.535211	77	0.974026	5.000000	307	0.592834	0.516064	0	0.000000	0.608000	0.632854	
335	0.594030	32	0.281250	83	0.662651	50	1.000000	5.000000	335	0.594030	0.516064	0	0.000000	0.626000	0.632799	
