Rate	62.50
Rev Jump	12.50
Tree Move	12.50
Global Rate	12.50
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Global Rate Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Global Rate - Dev	Global Rate - Tried	Global Rate - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
316	0.591772	51	0.176471	56	0.553571	77	0.987013	5.000000	316	0.591772	0.684859	0	0.000000	0.606000	0.617465	
345	0.614493	18	0.333333	62	0.483871	75	0.920000	5.000000	345	0.614493	0.684859	0	0.000000	0.634000	0.618217	
318	0.666667	37	0.243243	68	0.676471	77	0.922078	5.000000	318	0.666667	0.684859	0	0.000000	0.676000	0.620729	
345	0.652174	29	0.137931	65	0.600000	61	0.967213	5.000000	345	0.652174	0.684859	0	0.000000	0.654000	0.622115	
342	0.587719	22	0.272727	77	0.441558	59	0.966102	5.000000	342	0.587719	0.684859	0	0.000000	0.596000	0.621070	
345	0.631884	27	0.074074	59	0.457627	69	0.985507	5.000000	345	0.631884	0.684859	0	0.000000	0.630000	0.621414	
325	0.600000	37	0.243243	63	0.603175	75	0.973333	5.000000	325	0.600000	0.684859	0	0.000000	0.630000	0.621732	
350	0.585714	30	0.266667	55	0.436364	65	0.984615	5.000000	350	0.585714	0.684859	0	0.000000	0.602000	0.621027	
358	0.650838	25	0.160000	74	0.540541	43	0.953488	5.000000	358	0.650838	0.684859	0	0.000000	0.636000	0.621543	
359	0.665738	29	0.172414	58	0.586207	54	0.944444	5.000000	359	0.665738	0.684859	0	0.000000	0.658000	0.622758	
326	0.662577	38	0.105263	68	0.573529	68	0.985294	5.000000	326	0.662577	0.684859	0	0.000000	0.652000	0.623702	
342	0.625731	39	0.230769	57	0.631579	62	0.983871	5.000000	342	0.625731	0.684859	0	0.000000	0.640000	0.624211	
344	0.610465	24	0.208333	74	0.594595	58	1.000000	5.000000	344	0.610465	0.684859	0	0.000000	0.634000	0.624508	
325	0.621538	42	0.285714	59	0.694915	74	1.000000	5.000000	325	0.621538	0.684859	0	0.000000	0.658000	0.625493	
318	0.559748	44	0.295455	75	0.613333	63	1.000000	5.000000	318	0.559748	0.684859	0	0.000000	0.600000	0.624764	
337	0.635015	26	0.076923	68	0.602941	69	1.000000	5.000000	337	0.635015	0.684859	0	0.000000	0.652000	0.625521	
357	0.675070	28	0.392857	53	0.641509	62	1.000000	5.000000	357	0.675070	0.684859	0	0.000000	0.696000	0.627426	
326	0.585890	42	0.190476	65	0.646154	67	0.985075	5.000000	326	0.585890	0.684859	0	0.000000	0.614000	0.627072	
337	0.626113	28	0.071429	67	0.671642	68	1.000000	5.000000	337	0.626113	0.684859	0	0.000000	0.652000	0.627711	
305	0.662295	40	0.200000	78	0.538462	77	1.000000	5.000000	305	0.662295	0.684859	0	0.000000	0.658000	0.628469	
350	0.611429	29	0.137931	62	0.661290	59	0.983051	5.000000	350	0.611429	0.684859	0	0.000000	0.634000	0.628603	
