,glottocode,label_,outlier_prob,cluster_prob,x,y
78,birh1242,13,0.0,1.0,-1.3267079870848106,-0.811224386790177
79,biri1256,13,0.0,1.0,-0.7629448684236582,-0.9214302233788486
80,bitt1240,13,0.0,1.0,-0.011025261105855702,0.8970009293005085
81,blag1240,5,0.0,1.0,2.079111426121145,0.8987719746860374
82,boan1243,7,0.0,1.0,-1.154421358654314,0.804558799731745
83,bont1247,0,0.0,1.0,0.1814080574012197,2.551685226848382
84,boun1245,5,0.0,1.0,2.771666467453033,0.6560915738145755
85,bret1244,3,0.0,1.0,0.8640373531755209,-1.7384646564225208
86,budu1248,13,0.0,1.0,-0.5667162823169257,0.411801846331436
87,budz1238,0,0.0,1.0,0.1814080574471686,2.551685226844139
88,buhi1245,0,0.0,1.0,0.18140805740004712,2.551685226848491
89,buin1247,0,0.0,1.0,0.18140805740568686,2.551685226847969
90,buka1261,0,0.0,1.0,0.18140805743225027,2.5516852268455157
91,buku1249,7,0.0,1.0,-1.0318656358173524,0.8625580182315342
92,bulg1262,13,0.0,1.0,-0.6001498348513542,-1.024078125132622
93,buli1256,1,0.0,1.0,1.9544305037514151,0.5969124612104985
94,bung1264,13,0.0,1.0,-0.9577048210895035,-1.2954220424626994
95,bung1269,7,0.0,1.0,-0.6983329354351262,1.075787509679906
96,bunu1267,7,0.0,1.0,-1.5852470941473804,0.6422649299119482
97,buru1303,14,0.0,1.0,1.6529109836742575,-0.6162767432678968
98,bush1247,3,0.0,1.0,0.8730300238205273,-1.8849966639577853
99,butm1237,4,0.0,1.0,0.6136177229762313,-1.580611629197454
100,casi1235,7,0.0,1.0,-0.9608428768829096,0.89979539695431
101,cayu1262,4,0.0,1.0,0.5149368212809357,-2.269347880728121
102,cebu1242,7,0.0,1.0,-2.2979022196225247,0.40685525895001995
103,cent1972,3,0.0,1.0,0.897107328408967,-2.3286186342496045
104,cent2084,14,0.0,1.0,1.3863965024603846,0.22441396497859828
105,cent2089,0,0.0,1.0,0.18140805740533222,2.551685226848003
106,cent2092,7,0.0,1.0,-0.36087734277331684,1.4849769263008172
107,cent2101,11,0.0,1.0,0.8058165783137875,-0.9152014257549537
108,cent2131,13,0.0,1.0,-1.137862955626837,-0.4748438655673439
109,cent2142,13,0.0,1.0,-0.48152144782380335,0.050530526512684366
110,chac1249,13,0.0,1.0,-1.2661431178313645,-1.9935920170257926
111,cham1309,13,0.0,1.0,-1.2842930408278708,0.17646517413862764
112,cham1312,3,0.0,1.0,0.25801187095877465,1.9822723789329313
113,chav1241,13,0.0,1.0,-0.496091644897814,0.8359381277420596
114,chek1238,1,0.0,1.0,1.1321815443714502,0.982627334171633
115,chen1255,13,0.0,1.0,-1.4369001292906278,-1.2709564322683435
116,chep1245,13,0.0,1.0,-0.608242155251181,-0.5783376085631964
117,chib1270,9,0.0,1.0,-1.311195487186183,-0.618619490514527
118,chip1261,13,0.0,1.0,-0.6890600177702972,-0.9097090556835365
119,chip1262,9,0.0,1.0,-1.0174459718271123,-0.04718929110459452
120,chir1284,13,0.0,1.0,-0.7318462703277943,0.7238148036380717
121,chok1245,5,0.0,1.0,2.7715311700646077,0.656672756280461
122,chur1257,3,0.0,1.0,0.8364035379547773,-1.3208092956623019
123,chuu1238,14,0.0,1.0,1.2929839650038906,-0.43093405711766486
124,cint1239,11,0.0,1.0,1.6726362464672415,-0.34714205585546803
125,clas1250,3,0.0,1.0,0.790875100307942,-0.7935116296059136
126,coca1259,11,0.0,1.0,1.385790553383066,-0.22436168515767574
127,coco1261,13,0.0,1.0,-1.5183149558109947,-0.5271032705189967
128,cogu1240,-1,0.3333333333333333,0.0,-0.16838657949416372,0.3478590384366967
129,colo1249,3,0.0,1.0,0.7908751003082345,-0.7935116296076037
130,coma1245,13,0.0,1.0,-0.2182475448013903,0.7167753107012815
131,corn1251,3,0.0,1.0,0.8234348162365641,-1.153112707851705
132,cota1241,14,0.0,1.0,1.9014909063323722,-1.0848642087640816
133,cruz1243,13,0.0,1.0,-0.4272355580682834,0.13410169961759633
134,cupe1243,13,0.0,1.0,-0.7635120859280323,-1.3713889738250444
135,cusc1236,2,0.0,1.0,1.8515662367882786,-0.03987163696908097
136,czec1258,3,0.0,1.0,0.8234348162365639,-1.1531127078517052
137,daka1243,11,0.0,1.0,1.624119335545724,-0.7050636214685618
138,damp1237,7,0.0,1.0,-1.5852470941473815,0.6422649299119474
139,dand1238,13,0.0,1.0,-0.7960320767070598,-1.3985621997353586
140,dani1285,13,0.0,1.0,-0.2967198480949866,-0.3710718654816578
141,dari1249,3,0.0,1.0,0.790875100308124,-0.7935116296069654
142,darl1243,13,0.0,1.0,-0.8728451304417174,-0.8447594669796978
143,dege1248,3,0.0,1.0,0.8730300238236173,-1.8849966639562954
144,deho1238,9,0.0,1.0,-1.7445526911290017,-0.3417594985195819
145,dhar1248,8,0.0,1.0,-1.6369294617623913,-1.0731160780132454
146,dhar1248a,13,0.0,1.0,-0.5238008945323176,-1.7037695446533017
147,dhuw1248,-1,0.25000000000000006,0.0,-1.7530604839414972,-1.200831118070869
148,dhuw1249,4,0.0,1.0,0.09198741091608491,-1.3842915419496007
149,dier1241,9,0.0,1.0,-1.7133768001770395,-0.34585862507124976
150,dier1241a,6,,0.0,-0.008871839036625117,-1.7653446216233377
151,digo1243,7,0.0,1.0,-1.1544213586543135,0.8045587997317452
152,ding1239,13,0.0,1.0,-0.781666658565017,-1.428940588210815
153,djam1256,9,0.0,1.0,-1.685465679841187,-0.5593590937504274
154,djin1251,13,0.0,1.0,-0.22440308542738663,-0.46792644426256064
155,djin1253,4,0.0,1.0,0.23857071179551553,-1.4005318391195072
156,djin1253a,4,,0.0,0.21472052006809045,-0.93543106833807
157,dogr1252,13,0.0,1.0,-0.051150654201583184,-0.3865330973055084
158,dond1249,7,0.0,1.0,-1.585247094147383,0.6422649299119473
159,dual1243,7,0.0,1.0,-0.2818609707957087,1.6223140041147426
160,duna1248,2,0.0,1.0,1.1548791261115303,0.8899915470742992
161,dupa1235,7,0.0,1.0,-2.29790221936434,0.40685526029459096
162,dutc1256,3,0.0,1.0,0.8971490041083686,-2.3286008539469076
163,duun1241,6,0.0,1.0,-0.157837192378343,-2.2455039988248426
164,dyir1250,13,0.0,1.0,-0.006218210725944837,-1.0764350566266596
165,dzon1239,13,0.0,1.0,-0.6188913228672145,-1.3519944247101097
166,east1436,13,0.0,1.0,-0.2290760794492073,-1.8161088782053771
167,east2283,13,0.0,1.0,-0.5481697648597639,-0.014417887152182807
168,east2295,13,0.0,1.0,-0.4308878808059915,-0.2203528850967569
169,east2328,13,0.0,1.0,-1.0160746549369513,-1.4877652274112265
170,east2443,5,0.0,1.0,1.467211975526656,1.1225189932470938
171,east2447,5,0.0,1.0,1.5717560895840486,1.0739135671392015
172,east2516,2,0.0,1.0,1.7103168279217935,0.3217549669464398
173,east2555,13,0.0,1.0,-0.9064355646032595,-0.034174160527336545
174,elam1244,3,0.0,1.0,0.8971064664313655,-2.328619001989843
175,emau1237,3,0.0,1.0,0.897107249021958,-2.328618668118017
176,enap1235,3,0.0,1.0,0.8569961922312496,-1.62132366588439
177,ende1235,14,0.0,1.0,0.8743532341043231,0.3612607333255241
178,epen1239,13,0.0,1.0,-0.5096480108177883,0.3778779983077065
179,erav1244,2,0.0,1.0,1.928149567888924,-0.007928108177815335
180,erzy1239,13,0.0,1.0,-1.2759252636623355,-1.546908435360342
181,esto1258,13,0.0,1.0,-0.800733366671069,-0.21363604170911288
182,fang1246,13,0.0,1.0,-0.6430394805708937,-1.3773208293371157
183,fefe1239,8,0.0,1.0,-1.3727563934650628,-1.3912149543349703
184,fiji1243,14,0.0,1.0,1.0133272635593251,0.7277745930289147
185,finn1318,3,0.0,1.0,0.8971065225191823,-2.3286189780614523
186,fipa1238,5,0.0,1.0,0.8904928211775688,1.520066834619925
187,fort1240,-1,0.20000000000000004,0.0,0.41801474233970404,1.0431194976896971
188,fris1239,13,0.0,1.0,0.23649128672870895,-1.2444159373000518
189,futu1245,5,0.0,1.0,2.771661465426311,0.6561130697891352
190,gada1258,0,0.0,1.0,0.18140806640168447,2.551685226017673
191,gale1259,14,0.0,1.0,1.7721988068707801,-0.023522235563992248
192,gami1243,13,0.0,1.0,-0.3342952263265447,-0.9788713457394616
193,gand1255,-1,0.0,0.0,-0.16441203358258033,0.6635138518449243
194,gane1237,14,0.0,1.0,0.8046513482144656,0.2032338831359611
195,gang1267,9,,0.0,-0.3832605501238002,0.5378898928684983
196,gang1267a,-1,0.3333333333333333,0.0,0.15838418693979953,0.07743859691775767
197,gayo1244,5,0.0,1.0,2.006200196099308,0.9217447010400641
198,gela1263,1,0.0,1.0,2.302313747930769,0.09287068492148728
199,ghod1238,13,0.0,1.0,-0.886425956810311,0.6415322575312626
200,giga1238,13,0.0,1.0,-0.6169498176598949,0.11722788682537848
201,giry1241,4,0.0,1.0,0.15434927362830583,-1.8392219410882518
202,gond1265,6,0.0,1.0,-0.01996641997485796,-1.593394682404539
203,goth1244,3,0.0,1.0,0.8364035379547763,-1.3208092956623025
204,guaj1256,10,0.0,1.0,2.310361860164282,-0.5853682869704213
205,gugu1255,13,0.0,1.0,-0.7019024976269419,-1.0417462255317675
206,gugu1255a,13,0.0,1.0,-0.8774818630629465,-1.6762565647323346
207,guja1252,13,0.0,1.0,-0.7434880639264683,-0.3800367143436037
208,guma1253,9,0.0,1.0,-1.5117556735337732,-0.4368592123098895
209,gunt1241,7,0.0,1.0,-1.064800314387405,0.846220634554321
210,gunw1252,-1,0.0,0.0,-1.5513139791389896,-1.0420936352896986
211,guny1241,13,0.0,1.0,-0.9127748553126853,-1.9815145253980144
212,gupa1247,13,0.0,1.0,-0.41880732717548047,-1.1407668290723463
213,guri1247,13,0.0,1.0,-1.1438339467233531,-0.5602702233723394
214,gusi1247,3,0.0,1.0,0.5221348156702081,0.5387678074206765
215,gwii1239,0,0.0,1.0,0.18140805741780097,2.5516852268468497
216,hano1246,5,,0.0,1.7227576008603256,1.4422847682123006
217,hano1246a,5,0.0,1.0,1.1907995044122726,1.2779763644260878
218,hano1246b,5,0.0,1.0,2.771650940660223,0.6561582971415891
219,hanu1241,0,0.0,1.0,0.18140807050881796,2.551685225638598
220,haus1257,13,0.0,1.0,-0.9258640672356169,-0.14427820329451582
221,hawa1245,10,0.0,1.0,0.6531939213282821,1.5196170733640642
222,haya1250,7,0.0,1.0,-0.41452487566215535,1.4016608728607878
223,here1253,9,0.0,1.0,-1.9863527923155593,-0.7750010156717753
224,hidd1238,13,0.0,1.0,-0.9731911209752128,0.4606070897243366
225,high1278,0,0.0,1.0,0.1814080590982093,2.5516852266917556
226,hili1240,0,0.0,1.0,0.18140805712101502,2.551685226874241
227,hind1269,13,0.0,1.0,-0.6463476992871514,-1.470105852455939
228,hinu1240,8,0.0,1.0,-0.972102140200223,0.779793364179584
229,hitt1242,3,0.0,1.0,0.856996192232531,-1.6213236658836796
230,hiww1237,5,0.0,1.0,1.6608384902281432,1.0373316889093043
231,hung1274,13,0.0,1.0,-1.7850077381890332,-1.0495581836301813
232,hunz1247,8,0.0,1.0,-0.9884020687067276,0.707453552515243
233,hupa1239,13,0.0,1.0,-0.8068224355637559,-1.4033709431869272
234,ibal1244,0,0.0,1.0,0.1814080574168604,2.551685226846935
235,iban1264,0,0.0,1.0,0.18140806057341616,2.5516852265555983
236,iban1267,0,0.0,1.0,0.1814080574052688,2.551685226848006
237,icel1247,3,0.0,1.0,0.8234348162365639,-1.1531127078517065
238,idaa1241,7,0.0,1.0,-1.1544213586543124,0.8045587997317443
239,idii1243,7,0.0,1.0,-0.6983329354351268,1.0757875096799068
240,ifug1247,0,0.0,1.0,0.18140805453662556,2.5516852271127695
241,igna1246,8,0.0,1.0,-1.7669359360616284,-0.2612008502984267
242,iliu1237,5,0.0,1.0,1.9167637259350805,0.949760973208091
243,ilok1237,3,0.0,1.0,0.754758292770241,-0.4621472935408052
244,inan1242,13,0.0,1.0,-1.2085012746372608,0.2408740984243005
245,indo1316,7,0.0,1.0,-0.9608428768829099,0.8997953969543098
246,indo1317,7,0.0,1.0,-1.416265818967896,0.7006988499030052
247,ingr1248,3,0.0,1.0,0.8971755812353357,-2.328589514756017
248,ingu1240,13,0.0,1.0,-1.2093387454453397,0.2667346639672126
249,inxo1238,13,0.0,1.0,-0.6266592978849352,0.14555199087767398
250,iray1237,0,0.0,1.0,0.1814080574307388,2.551685226845655
251,iris1253,3,0.0,1.0,0.754758294032931,-0.4621472985657268
252,isna1241,0,0.0,1.0,0.1814080574104163,2.55168522684753
253,ital1282,3,0.0,1.0,0.8110012443100744,-1.003223958756746
254,iton1250,3,0.0,1.0,0.3793504195552569,1.3502030376648133
255,itsa1239,13,0.0,1.0,-0.6086597448715891,0.7758007676839026
256,ivat1242,7,0.0,1.0,-1.5852470941473813,0.6422649299119466
257,jama1262,13,0.0,1.0,0.10389116726777434,-0.7939197787157297
258,jaru1254,9,0.0,1.0,-1.7814651921421651,-0.23370956847341548
259,java1254,13,0.0,1.0,-1.1083897106192997,-1.0807090407336768
260,jica1244,3,0.0,1.0,0.7547582939674868,-0.4621472983052848
261,jing1260,-1,0.5,0.0,0.7775099015022271,2.2565297345867696
262,jude1256,13,0.0,1.0,-0.707933710407922,-0.1968107677649389
263,kaba1285,7,0.0,1.0,-0.6983329354351245,1.075787509679907
264,kada1242,13,0.0,1.0,-0.03686944332524169,-0.12816742824054525
265,kada1286,3,0.0,1.0,0.8971074515485152,-2.3286185817153027
266,kaiw1246,12,0.0,1.0,0.41066176304561475,0.9783656632892552
267,kala1377,5,0.0,1.0,2.2710377056212,0.8368795425965007
268,kala1397,7,0.0,1.0,-0.8824377013999654,0.9451005556111481
269,kalk1246,9,0.0,1.0,-1.4984578439688352,-0.17041212029949476
270,kama1365,7,0.0,1.0,-0.4820833410590123,1.306279284166067
271,kama1373,15,0.0,1.0,0.44239610692919057,0.7746433155010114
272,kamb1297,7,0.0,1.0,-0.8824377013999652,0.9451005556111481
273,kamb1299,11,0.0,1.0,1.1616597134967748,0.6074850930079094
274,kank1243,7,0.0,1.0,-1.7011050510106658,0.6048832513255324
275,kaon1241,7,0.0,1.0,-1.7011050510106658,0.6048832513255321
276,kapi1249,0,0.0,1.0,0.18140805742120644,2.551685226846535
277,kapi1249a,5,0.0,1.0,2.1903638917145365,0.8631921356465895
278,kara1476,9,0.0,1.0,-1.3059786924095576,-0.09338313497311708
279,kara1499,12,0.0,1.0,0.15650185357849145,0.32015969826764934
280,kari1304,-1,0.0,0.0,-1.0126758487940304,-1.6914497931317418
281,karo1304,13,0.0,1.0,-1.3657027773260768,-0.8213151226497557
282,kart1247,7,0.0,1.0,-1.4162658189678943,0.7006988499030044
283,kash1277,3,0.0,1.0,0.7547582941311346,-0.4621472989565357
284,kash1280,13,0.0,1.0,-0.49592988555330775,-0.3897189242043645
285,katb1237,12,0.0,1.0,0.7560133707566461,-0.027675495026562146
286,kaur1267,9,0.0,1.0,-1.2203519812994128,-0.17219575582229849
287,kaya1318,1,,0.0,1.8517072881801844,-0.09980055176928224
288,kaya1329,15,0.0,1.0,0.9924296095906431,0.3728848370509352
289,kaza1248,13,,0.0,-0.017712287951477522,0.527103435324478
290,khan1273,9,0.0,1.0,-1.9017507670256126,-0.13355955865523694
291,kiku1240,7,0.0,1.0,-0.4145248756621545,1.401660872860788
292,kili1267,1,0.0,1.0,1.2464316285524748,1.0754581465116448
293,kiow1264,3,0.0,1.0,0.8971306091210915,-2.328608701997794
294,kipu1237,7,0.0,1.0,-0.960842876882911,0.8997953969543098
295,kira1248,1,0.0,1.0,1.3155623721463765,0.9630596161750539
296,kiwa1251,13,0.0,1.0,-0.09122159933713342,-0.9178626623072983
297,klon1234,7,0.0,1.0,-2.2979022191066645,0.4068552616365098
298,koda1255,13,0.0,1.0,-0.26340101823812057,-0.38033182470565835
299,kode1237,7,0.0,1.0,-1.4162658189678952,0.7006988499030037
300,komb1273,4,0.0,1.0,0.24226774025323355,-0.2728860540556459
301,komc1235,13,0.0,1.0,0.2850695353978917,-0.6415313002042918
302,komi1268,13,0.0,1.0,-1.1922388601204743,0.21364578210424667
303,komn1238,7,0.0,1.0,-1.1544213586543122,0.8045587997317443
304,komo1260,13,0.0,1.0,-0.9887049423539703,0.03855746156123132
305,kona1243,7,0.0,1.0,-1.4162658189678952,0.7006988499030041
306,koro1311,7,0.0,1.0,-1.585247094147383,0.6422649299119461
307,kota1274,14,0.0,1.0,1.6739487392872516,-0.7243234123983636
308,kris1246,8,0.0,1.0,-1.6197923485345012,-0.8741680757301971
309,kuan1248,5,0.0,1.0,1.190799504412377,1.2779763644259874
310,kuii1252,13,0.0,1.0,-0.4640220661012823,-0.9885684822503331
311,kuka1246,8,0.0,1.0,-0.5832604101369453,0.26363191260404467
312,kuku1273,13,0.0,1.0,-0.20971981818299842,-1.534521606071177
313,kuli1254,7,0.0,1.0,-2.2979022200693526,0.4068552566230395
314,kumb1268,13,0.0,1.0,-0.6574789160365296,-0.18624708991390143
315,kumy1244,13,0.0,1.0,-0.2354775248025156,0.664903243310483
316,kunj1248,13,0.0,1.0,0.1519525815000096,1.1318891684012944
317,kunz1243,13,0.0,1.0,-1.1435588908730023,0.5419567472525672
318,kuru1302,13,0.0,1.0,-0.09253872432106572,-0.984932632843447
319,kuuk1238,9,0.0,1.0,-0.5365919228168408,0.7785519655582706
320,kuvi1243,13,0.0,1.0,-1.1802976068836684,-1.688762133560923
321,kwai1243,9,0.0,1.0,-0.7074026526927599,0.5541332716867227
322,kwam1252,14,0.0,1.0,1.4366908962732403,-0.16580695426359993
323,kwas1243,13,0.0,1.0,-0.24457314389170495,-0.8030911559686412
324,kwom1262,14,0.0,1.0,1.719054504138612,-0.785368332753799
325,kyak1244,2,0.0,1.0,2.1636636795976343,-0.15547817806136421
326,lahn1241,3,0.0,1.0,0.7547582940212298,-0.4621472985191677
327,laiw1239,7,0.0,1.0,-1.5852470941473817,0.6422649299119466
328,lala1264,0,0.0,1.0,0.18140805903361656,2.551685226697716
329,lalo1239,7,0.0,1.0,-1.4162658189678952,0.7006988499030042
330,lamm1241,1,,0.0,1.3247573083447701,0.6671776715573948
331,lamo1244,1,0.0,1.0,2.0272747777770848,0.31962963448259085
332,land1259,7,0.0,1.0,-0.5384773140833089,1.2354622971896805
333,lard1243,-1,0.42857142857142855,0.0,0.5156942905970004,1.4162430063111793
334,lare1249,15,0.0,1.0,0.884445894516275,-0.1567962806633925
335,lati1261,13,0.0,1.0,-0.14387009133702627,-0.3808687017500993
336,lati1261a,3,0.0,1.0,0.864037353175891,-1.7384646564223256
337,latv1249,13,0.0,1.0,-0.524961685770831,-0.04494386367573307
338,laua1243,1,0.0,1.0,2.172028192276701,0.11327251172233871
339,lauj1238,7,0.0,1.0,-1.585247094147383,0.6422649299119472
340,lauu1247,-1,0.0,0.0,-0.7592149658781198,-2.1094738813532943
341,lele1267,3,0.0,1.0,0.8971073528849762,-2.32861862380755
342,lena1238,14,0.0,1.0,0.9519640838874686,0.11491762718059773
343,lete1241,14,0.0,1.0,0.9134354933449684,0.7558930861147931
344,lewo1242,11,0.0,1.0,1.1203409156154318,0.17472832254980608
345,limi1242,9,0.0,1.0,-1.2399024085838168,-0.12055803551028574
346,ling1263,13,0.0,1.0,-0.37956779515764083,-1.6312519855084917
347,ling1265,4,0.0,1.0,0.45912179303713124,-1.4921042321221987
348,lipa1241,3,0.0,1.0,0.8521220343381636,-1.5432785807232854
349,lisu1250a,13,0.0,1.0,-1.3588894148995496,-1.0751255291865438
350,lisu1250b,13,0.0,1.0,-1.358889414899537,-1.0751255291865578
351,lisu1250c,13,0.0,1.0,-1.35009341366471,-1.3097887426949624
352,lisu1250d,13,0.0,1.0,-1.2482262424820372,-1.4231892196401885
353,lith1251,3,0.0,1.0,0.8971072949680495,-2.3286186485163065
354,litz1237,15,0.0,1.0,0.8844458945937111,-0.1567962807492513
355,lolo1264,14,0.0,1.0,2.0805745787953582,-0.27674242756635037
356,loni1238,5,0.0,1.0,1.9167637399645976,0.9497609402012218
357,lonw1238,11,0.0,1.0,1.6355951778637128,-0.3662476760198129
358,loto1240,2,0.0,1.0,1.9252671407403539,0.19083745253553888
359,lozi1239,4,0.0,1.0,0.403763267381773,-1.4458376155161239
360,luba1249,7,0.0,1.0,-0.6983329354351249,1.0757875096799072
361,luba1250,-1,0.20000000000000004,0.0,-1.0665421356982128,0.08106111238802029
362,lubu1242,10,0.0,1.0,1.609085788483444,0.6121297601536119
363,luis1253,13,0.0,1.0,-0.7121572749581594,-1.4344975894283463
364,luxe1241,3,0.0,1.0,0.8521220343382366,-1.543278580723246
365,maan1238,7,0.0,1.0,-0.96084287688291,0.8997953969543103
366,maba1278,-1,0.0,0.0,1.0285943240035937,-0.5636226944583124
367,mace1250,13,0.0,1.0,-0.48444427349817776,-1.3630058044959106
368,mada1284,5,0.0,1.0,1.660838490352335,1.0373316886668993
369,maee1241,3,0.0,1.0,0.897118981648625,-2.328613662661849
370,mafe1237,4,,0.0,1.3303249089123454,-0.8525634376281882
371,maga1262,11,0.0,1.0,2.051002578558249,0.03611444801539671
372,maha1287,13,0.0,1.0,-0.6668614697047651,-1.7681254346455335
373,maib1239,5,0.0,1.0,0.5066605198807819,1.9729383900358022
374,mait1250,13,0.0,1.0,-0.7070976787334813,-0.9283792642831039
375,makl1246,7,0.0,1.0,-1.5852470941473824,0.6422649299119467
376,mako1251,0,0.0,1.0,0.18140805741141777,2.551685226847438
377,mala1464,13,0.0,1.0,-0.5771848326862083,-0.2196836540466115
378,mala1468,13,0.0,1.0,-0.48043780886302034,-0.2580673419686916
379,mala1479,3,0.0,1.0,0.8569961922311506,-1.621323665884443
380,mala1533,4,0.0,1.0,-0.08482495370437397,-1.3510276122939002
381,malg1242,13,0.0,1.0,0.2768623999380001,-1.3401848186202117
382,mali1284,6,0.0,1.0,0.3708190925117402,-2.3231860069988204
383,malo1243,10,0.0,1.0,1.8874424959550766,0.6488917725968587
384,malu1245,15,0.0,1.0,1.5472384960012895,-0.05896681302205684
385,mana1295,9,,0.0,-0.8002499225787061,1.2398241898203963
386,mang1401,14,0.0,1.0,0.6396810045208812,0.42453622259074913
