,glottocode,label_,outlier_prob,cluster_prob,x,y
0,ache1246,2,0.0,1.0,-1.549645413310917,0.761607057208126
1,adny1235,7,0.0,1.0,-1.1084450796449221,1.5504268636968839
2,afri1274,3,0.0,1.0,1.1949224769167321,-0.8830269329578018
3,aghu1253,7,0.0,1.0,-1.4611211305530987,0.4928056548425809
4,agua1253,3,0.0,1.0,1.3353974678670135,-0.7989411538208675
5,akhv1239,9,0.0,1.0,-1.031417213625504,0.0097964823997899
6,akka1240,9,,0.0,0.5823003213346538,1.627840305943001
7,alba1267,9,0.0,1.0,0.40202232404772964,1.7961081847229141
8,alya1239,7,0.0,1.0,-1.5017904111542308,-0.598562850720895
9,amha1245,9,0.0,1.0,-0.04773401215031291,0.16544527852687968
10,amis1246,4,0.0,1.0,-1.2433277521550679,-0.5381474559450222
11,anci1242,3,0.0,1.0,0.3103848920240328,-1.65507103547723
12,ancu1238,9,0.0,1.0,-0.9162293012254299,0.008696372275903993
13,anda1281,9,0.0,1.0,-0.6550958561481967,-0.11568621033275227
14,andi1255,9,0.0,1.0,-0.6550958561481969,-0.1156862103327524
15,arab1267,7,0.0,1.0,-0.6641327262020671,1.862991574780044
16,arch1244,9,0.0,1.0,-0.4775924033556481,-0.13701824030425946
17,assa1263,5,0.0,1.0,1.6800632833144524,1.1418540530545336
18,asut1235,9,0.0,1.0,0.5558846945543902,-0.17504568742122492
19,atay1247,4,0.0,1.0,-1.8003284769806764,0.7261429936672106
20,avar1256,9,0.0,1.0,-0.9971221641823123,0.09730501828746886
21,aves1237,3,0.0,1.0,0.7375167232176976,-1.2200105738589366
22,awet1244,10,0.0,1.0,-0.10564250026692255,-1.1485781024157928
23,ayor1240,9,0.0,1.0,-0.31292383976980626,0.817578876502528
24,badi1246,9,0.0,1.0,1.2499364643316375,1.3891662429311598
25,bagv1239,9,0.0,1.0,-0.9162293012254301,0.008696372275903993
26,balo1260,3,0.0,1.0,1.5986214838055899,-0.6601390168617639
27,bann1248,9,0.0,1.0,0.5052414489412866,1.4342801954644593
28,bari1297,3,0.0,1.0,1.0044172956482749,-1.01036777013929
29,basq1248,3,0.0,1.0,1.1949224769167317,-0.8830269329578014
30,bata1285,9,0.0,1.0,1.1021215661812414,0.7219512799010882
31,batl1238,9,0.0,1.0,-1.2442209485499858,0.3170806106365023
32,bats1242,9,0.0,1.0,-1.3738015061254953,0.443289465105074
33,baur1253,3,0.0,1.0,0.22875296594412559,-1.7518127873658746
34,bayu1240,9,0.0,1.0,-0.2571173142854096,-0.18149811382061962
35,bela1254,3,0.0,1.0,1.335397467867014,-0.7989411538208675
36,beng1280,9,0.0,1.0,0.03097910544837778,0.2436677881067331
37,bera1259,7,0.0,1.0,-0.9692130658757973,1.065649446531583
38,bezh1248,9,0.0,1.0,-1.1265917779056651,0.14770182692695338
39,biha1245,6,0.0,1.0,1.2312763517826795,0.45038537216197666
40,bila1255,4,0.0,1.0,-0.9910393629300145,-1.5674818701993307
41,birh1242,9,0.0,1.0,-0.31623419024690164,1.2812709489034626
42,biri1256,9,0.0,1.0,0.16202305893368846,0.9434398398281337
43,bitt1240,9,0.0,1.0,-0.2880309154070232,-1.0232063901421466
44,bret1244,3,0.0,1.0,1.704662751787847,-0.6088463649403116
45,budu1248,9,0.0,1.0,-0.6578201997043328,-0.1766863897596144
46,budz1238,0,0.0,1.0,-0.5298944870713799,-2.6667796584984074
47,buku1249,4,0.0,1.0,-1.3783610868357608,-0.10089276026916846
48,bulg1262,9,0.0,1.0,0.38607162164643555,0.7909545425248895
49,bunu1267,4,0.0,1.0,-1.6375211594774146,0.4468651824253887
50,bush1247,3,0.0,1.0,1.8398648219100529,-0.5455873288358183
51,cayu1262,5,0.0,1.0,2.0769636527822795,0.12369620296240257
52,cent1972,3,0.0,1.0,2.259794607838596,-0.35146655544939726
53,cent2131,9,0.0,1.0,-1.0706424234956282,0.9405327675297448
54,cent2142,9,0.0,1.0,-0.36348640261092485,-0.007223532397036046
55,chac1249,9,0.0,1.0,0.746783358248489,1.9953487026127006
56,cham1309,9,0.0,1.0,-1.0613564083547948,0.49447859648466014
57,chen1255,9,0.0,1.0,-0.11244418853233876,1.786126550515841
58,chib1270,7,0.0,1.0,-0.5802556790009563,1.3411397221345218
59,chip1261,9,0.0,1.0,0.2168045417516597,0.8016342915712797
60,chip1262,7,0.0,1.0,-0.8275882653059206,0.6315890404501896
61,chir1284,9,0.0,1.0,-1.0187415878148907,-0.24912183762956358
62,chok1245,1,0.0,1.0,-2.3556545349089144,-2.116170435079529
63,chur1257,3,0.0,1.0,1.3353974678670135,-0.7989411538208676
64,cint1239,-1,0.5,0.0,0.6858687833229914,-1.8228198675310592
65,clas1250,3,0.0,1.0,0.9255328570527341,-1.06787226258571
66,coca1259,-1,0.5,0.0,0.4770455855840103,-1.5457055966154134
67,coco1261,9,0.0,1.0,-0.7453865494848865,1.2294672991653666
68,colo1249,3,0.0,1.0,0.9255328570527341,-1.0678722625857102
69,coma1245,9,0.0,1.0,-0.4692536102391812,-0.3373667442582542
70,corn1251,3,0.0,1.0,1.1949224769167324,-0.8830269329578014
71,cruz1243,9,0.0,1.0,-0.3884388384539442,-0.07653477450571308
72,cube1242,9,0.0,1.0,-1.0098010908355282,0.33212247182652527
73,cusc1236,1,,0.0,0.34017154521693627,-2.1486041479782783
74,czec1258,3,0.0,1.0,1.1949224769167317,-0.8830269329578014
75,dand1238,9,0.0,1.0,0.5754629691636755,1.1671314538339865
76,dani1285,9,0.0,1.0,-0.12590360054062844,0.13499277454157935
77,dari1249,3,0.0,1.0,0.9255328570527339,-1.0678722625857102
78,darl1243,9,0.0,1.0,0.02987732545951765,0.9796658281131932
79,dege1248,3,0.0,1.0,1.839864821910053,-0.54558732883582
80,dhar1248,5,0.0,1.0,1.3391435616092877,-1.5436564610514798
81,dier1241,7,0.0,1.0,-1.0547882537484488,1.0184463765601983
82,digo1243,4,0.0,1.0,-1.4322141363022378,0.038535325888828895
83,ding1239,9,0.0,1.0,0.6155564484156094,1.1743306003130667
84,djam1256,7,0.0,1.0,-0.8401571182783812,1.4381266209685633
85,djin1253,5,0.0,1.0,1.2847940013903907,0.12451839790629134
86,dogr1252,9,0.0,1.0,0.27633692002934046,-0.08043438006267935
87,dual1243,4,0.0,1.0,-1.0527171582439967,-1.4006270071913902
88,dutc1256,3,0.0,1.0,2.259794607841485,-0.35146655542741767
89,dyir1250,9,0.0,1.0,0.8501396060287726,0.2792056022668404
90,east1436,9,0.0,1.0,1.4001937236203705,0.8403159879111128
91,east2283,9,0.0,1.0,-0.6053698194701043,0.24089976149707487
92,east2295,9,0.0,1.0,-0.10884318141865254,0.08590756759783458
93,east2328,9,0.0,1.0,0.5012718412919344,1.539709412203556
94,east2447,1,0.0,1.0,-1.3342539550104158,-1.99451669038155
95,east2555,9,0.0,1.0,-0.6234969611752392,0.4473221052917772
96,elam1244,3,0.0,1.0,2.2597946078407785,-0.35146655543278893
97,emer1243,9,0.0,1.0,0.33625969086896185,1.432768329484218
98,enap1235,3,0.0,1.0,1.7046627517878468,-0.6088463649403112
99,epen1239,9,0.0,1.0,-0.5998693007277144,-0.17785565199443468
100,erzy1239,9,0.0,1.0,0.315200071899626,1.6904532129027683
101,esto1258,9,0.0,1.0,-0.4270567536386389,0.4128742582219813
102,eude1234,9,0.0,1.0,-0.5441755077699721,-0.34297758925875554
103,fang1246,9,0.0,1.0,0.6559754633321037,0.9608380332674346
104,fefe1239,4,0.0,1.0,-1.6375211594774157,0.44686518242538903
105,finn1318,9,0.0,1.0,-0.25407361309749366,0.37551664172839283
106,fipa1238,1,0.0,1.0,-0.6585792598075546,-1.9896159152624207
107,fris1239,9,0.0,1.0,1.046768429119273,-0.08669669863190052
108,gami1243,9,0.0,1.0,0.3387757362886992,0.6604470145130368
109,gand1255,8,0.0,1.0,-1.2345184711802089,-0.3598329634385338
110,ghod1238,9,0.0,1.0,-1.079365359687392,-0.08174506810030002
111,giga1238,9,0.0,1.0,-0.5076226130401256,0.04714807541236049
112,giry1241,5,0.0,1.0,1.6060757054116062,0.40926601009012537
113,gond1265,6,0.0,1.0,1.2589916389405371,0.42395194095005545
114,goth1244,3,0.0,1.0,1.3353974678670133,-0.7989411538208673
115,guaj1256,-1,0.0,0.0,2.0894626860186203,1.5875240877911896
116,gugu1255,9,0.0,1.0,0.34417057660818157,1.0088526659952943
117,guja1252,9,0.0,1.0,-0.262933256954187,0.5003679633956353
118,guma1253,7,0.0,1.0,-0.8097535187181959,1.2854787954136213
119,guny1241,9,0.0,1.0,0.9768439235568083,1.6489224321089946
120,gupa1247,9,0.0,1.0,0.6013034409385758,0.6685048392247576
121,guri1247,9,0.0,1.0,-0.48416600831613615,1.095621150476186
122,gusi1247,3,0.0,1.0,0.5994031598406011,-1.3482131707403127
123,haus1257,9,0.0,1.0,-0.5689365623779259,0.5520417149170364
124,hawa1245,7,,0.0,-0.8944999734985262,-1.3142262155781492
125,haya1250,4,0.0,1.0,-1.129547442196379,-1.0601577714669574
126,here1253,7,0.0,1.0,-0.9282884941150742,1.782426064398886
127,hidd1238,9,0.0,1.0,-1.0086061879185588,0.0967875937469646
128,high1278,0,0.0,1.0,-0.5298944078038956,-2.6667796733342035
129,hind1269,9,0.0,1.0,-0.6092463550337736,0.5337255115529498
130,hinu1240,2,0.0,1.0,-1.2674460931264564,-0.09916218975377761
131,hitt1242,3,0.0,1.0,1.5986214838055899,-0.6601390168617638
132,homs1234,9,0.0,1.0,-0.460193722759007,0.14146968866932982
133,hopi1249,7,0.0,1.0,-1.273193630860294,1.6826560743195647
134,huar1255,9,0.0,1.0,-0.5953436473026524,0.508040539865493
135,hung1274,9,0.0,1.0,-0.4728480012654371,1.7877013343396475
136,hunz1247,2,0.0,1.0,-1.2325369560182031,-0.04472754300378327
137,hupa1239,9,0.0,1.0,0.6130120414120362,1.2559579919331048
138,icel1247,3,0.0,1.0,1.1949224769167324,-0.8830269329578014
