,glottocode,label_,outlier_prob,cluster_prob,x,y
0,ache1246,-1,0.13043478260869568,0.0,-4.932582278851587,3.784096707419333
1,afri1274,2,0.0,1.0,-5.903597915117879,-4.6062615793099715
2,aghu1253,0,0.0,1.0,3.5133446648966657,0.750807620559854
3,agua1253,0,0.0,1.0,3.5133446648966657,0.750807620559854
4,akhv1239,0,0.0,1.0,3.5133446648966657,0.750807620559854
5,alba1267,2,0.0,1.0,1.007216208471298,-0.41664932485819195
6,amha1245,-1,0.06521739130434777,0.0,0.9032541127345955,1.7884568330775055
7,anci1242,2,0.0,1.0,0.7010506104015869,-0.5783573074619527
8,ancu1238,0,0.0,1.0,3.513344664896666,0.7508076205598537
9,anda1281,0,0.0,1.0,3.513344664896666,0.7508076205598537
10,andi1255,0,0.0,1.0,3.513344664896666,0.7508076205598537
11,arch1244,0,0.0,1.0,3.513344664896666,0.7508076205598537
12,asut1235,2,0.0,1.0,-6.372851745202629,-4.900547311560928
13,avar1256,0,,0.0,1.9221761531107902,4.967256451520964
14,aves1237,0,0.0,1.0,3.513344664896666,0.7508076205598537
15,ayor1240,2,0.0,1.0,0.7010477665090727,-0.5783500916659332
16,bagv1239,0,,0.0,3.728609688380285,-3.108541174963414
17,balo1260,-1,0.29230769230769227,0.0,-1.0173499533591517,3.8410595180497915
18,bari1297,0,0.0,1.0,3.513344664896666,0.7508076205598537
19,basq1248,0,0.0,1.0,3.513344664896666,0.7508076205598537
20,bata1285,4,0.0,1.0,-0.984711248830087,0.06713875014452374
21,batl1238,0,0.0,1.0,3.513344664896666,0.7508076205598537
22,bats1242,0,0.0,1.0,3.513344664896666,0.7508076205598537
23,baur1253,0,0.0,1.0,3.513344664896666,0.7508076205598537
24,bela1254,2,0.0,1.0,-0.9059698379744708,-1.57946406445139
25,bera1259,0,0.0,1.0,3.513344664896666,0.7508076205598537
26,bezh1248,0,0.0,1.0,3.513344664896666,0.7508076205598537
27,biha1245,4,0.0,1.0,-4.347590314763921,0.07804723057763448
28,bila1255,-1,0.425,0.0,-4.48328934001288,-8.98732256564246
29,bitt1240,0,0.0,1.0,3.513344664896666,0.7508076205598537
30,bret1244,2,0.0,1.0,0.7010512479497738,-0.5783589251029126
31,budu1248,0,0.0,1.0,3.513344664896666,0.7508076205598537
32,buku1249,2,0.0,1.0,-1.9875807391198885,-2.309934342036225
33,bulg1262,2,0.0,1.0,1.4553519896796834,-0.19061354839870448
34,bush1247,2,0.0,1.0,-7.800787552281385,-5.703485746172044
35,cayu1262,0,0.0,1.0,3.513344664896666,0.7508076205598537
36,cent1972,-1,0.13043478260869568,0.0,-3.7066267704338856,3.3416353015876563
37,cent2142,0,0.0,1.0,3.513344664896666,0.7508076205598537
38,cham1309,0,0.0,1.0,3.513344664896666,0.7508076205598537
39,chip1261,0,0.0,1.0,3.513344664896666,0.7508076205598537
40,chir1284,0,0.0,1.0,3.513344664896666,0.7508076205598537
41,chok1245,5,0.0,1.0,-9.445228277697604,-0.6639143053106922
42,chur1257,0,0.0,1.0,3.513344664896666,0.7508076205598537
43,coca1259,2,0.0,1.0,-4.960584919421799,-3.957840128635775
44,cube1242,5,0.0,1.0,-4.8688241901866975,0.8788492238358833
45,cusc1236,0,0.0,1.0,3.5133446648966657,0.7508076205598537
46,czec1258,2,0.0,1.0,-4.333645214979697,-3.641842349401054
47,dani1285,2,0.0,1.0,-7.800663118692128,-5.703654288343283
48,dari1249,4,0.0,1.0,-4.853437506051538,-1.4466127854162945
49,digo1243,-1,0.425,0.0,-7.170232525251923,4.197336623516841
50,dutc1256,2,0.0,1.0,-5.54085448781295,-4.3371677121874
51,east2283,0,0.0,1.0,3.5133446648966657,0.750807620559854
52,east2295,0,0.0,1.0,3.5133446648966657,0.750807620559854
53,east2447,1,0.0,1.0,-1.1940675544911505,-5.948499129917316
54,elam1244,0,0.0,1.0,3.5133446648966657,0.7508076205598537
55,enap1235,5,0.0,1.0,-8.250734156784837,-2.2604828960009793
56,erzy1239,0,0.0,1.0,3.5133446648966657,0.7508076205598537
57,esto1258,0,0.0,1.0,3.5133446648966657,0.7508076205598537
58,fang1246,3,0.0,1.0,-6.097148188701,1.1919857707104242
59,finn1318,0,0.0,1.0,3.5133446648966657,0.7508076205598537
60,fris1239,2,0.0,1.0,-5.540853724344723,-4.337168834276951
61,ghod1238,0,0.0,1.0,3.5133446648966657,0.750807620559854
62,giga1238,0,0.0,1.0,3.5133446648966657,0.750807620559854
63,goth1244,0,0.0,1.0,3.5133446648966657,0.750807620559854
64,guaj1256,4,,0.0,-9.192671902691542,0.5838028878449818
65,guja1252,4,0.0,1.0,-4.633561935213018,-0.48101957001164025
66,haus1257,2,,0.0,-1.0061902143549248,-1.9734646878209117
67,hawa1245,3,0.0,1.0,-1.295429816509391,1.4590919817944354
68,haya1250,-1,0.425,0.0,-6.378875770628212,3.2391803526373026
69,here1253,0,0.0,1.0,3.513344664896665,0.750807620559854
70,hidd1238,0,0.0,1.0,3.513344664896665,0.750807620559854
71,high1278,0,0.0,1.0,3.513344664896665,0.750807620559854
72,hind1269,4,0.0,1.0,-2.4143889567798573,-0.6064348495955992
73,hinu1240,0,0.0,1.0,3.5133446648966653,0.750807620559854
74,hitt1242,0,,0.0,2.8449407943272975,1.3625295513162683
75,homs1234,0,0.0,1.0,3.5133446648966653,0.750807620559854
76,hung1274,0,0.0,1.0,3.5133446648966653,0.750807620559854
77,hunz1247,0,0.0,1.0,3.5133446648966653,0.750807620559854
78,icel1247,0,0.0,1.0,3.5133446648966653,0.750807620559854
79,igna1246,0,0.0,1.0,3.5133446648966653,0.750807620559854
80,ingr1248,0,0.0,1.0,3.5133446648966653,0.750807620559854
81,ingu1240,0,0.0,1.0,3.5133446648966653,0.750807620559854
82,inxo1238,0,0.0,1.0,3.5133446648966653,0.750807620559854
83,iris1253,0,0.0,1.0,3.5133446648966653,0.750807620559854
84,ital1282,2,0.0,1.0,1.6228345650204976,-0.10414772980298174
85,iton1250,0,0.0,1.0,3.5133446648966653,0.750807620559854
86,itsa1239,0,0.0,1.0,3.5133446648966653,0.750807620559854
87,jama1262,0,0.0,1.0,3.5133446648966653,0.750807620559854
88,jica1244,2,0.0,1.0,-6.170744093704747,-4.778177448595372
89,jude1256,0,0.0,1.0,3.5133446648966657,0.750807620559854
90,kamb1297,0,0.0,1.0,3.5133446648966657,0.750807620559854
91,kapi1249,0,0.0,1.0,3.5133446648966657,0.750807620559854
92,kash1277,4,0.0,1.0,-2.7010410921033365,-0.8436063425675935
93,kaya1329,0,0.0,1.0,3.513344664896666,0.750807620559854
94,kett1243,2,0.0,1.0,1.2536180412130622,-0.2919440519192458
95,khan1273,0,0.0,1.0,3.513344664896666,0.750807620559854
96,kiku1240,-1,0.13043478260869568,0.0,-1.4045250418531374,3.312502734900244
97,komc1235,-1,0.0,0.0,0.05950151896335236,2.1928467240960776
98,komi1268,2,,0.0,-0.05485370854165153,-1.1519777150031896
99,komo1260,-1,0.425,0.0,-0.9396864596803394,-4.321335254985343
100,kumy1244,0,0.0,1.0,3.513344664896666,0.7508076205598537
101,kunz1243,0,0.0,1.0,3.513344664896666,0.7508076205598537
102,kwas1243,0,0.0,1.0,3.513344664896666,0.7508076205598537
103,lahn1241,4,,0.0,-4.730966667341523,1.4219921209486837
104,lati1261,0,0.0,1.0,3.513344664896666,0.7508076205598537
105,latv1249,0,0.0,1.0,3.513344664896666,0.7508076205598537
106,laua1243,-1,0.23333333333333342,0.0,-7.912302327676617,1.8157700599094073
107,ling1263,2,,0.0,-6.14555825063983,-4.033487501521355
108,lipa1241,2,0.0,1.0,-5.295834101392795,-4.153840630028574
109,lith1251,2,,0.0,-4.858270802134052,-4.4616372714073105
110,luba1249,0,0.0,1.0,3.5133446648966666,0.750807620559854
111,mace1250,2,0.0,1.0,2.2509262792516602,0.19030169388801857
112,mait1250,4,0.0,1.0,-3.0925200294911837,0.5242425290717575
113,mako1251,0,0.0,1.0,3.513344664896666,0.7508076205598541
114,mala1479,0,0.0,1.0,3.513344664896666,0.7508076205598541
115,mans1258,0,0.0,1.0,3.513344664896666,0.7508076205598541
116,mapu1245,0,0.0,1.0,3.513344664896666,0.7508076205598541
117,mara1378,4,,0.0,-4.602362389201548,-4.937068009310946
118,masa1299,-1,0.022727272727272756,0.0,-2.687285107038312,6.722910176620502
119,mbal1257,0,0.0,1.0,3.513344664896666,0.7508076205598541
120,mesc1238,2,,0.0,-4.107286425911842,-3.8104432959764742
121,mido1240,-1,0.22033898305084756,0.0,-5.7342492954598505,3.208623590210668
122,moco1246,0,0.0,1.0,3.5133446648966657,0.7508076205598541
123,mode1248,2,0.0,1.0,1.2536178099632693,-0.29194344821995183
124,mokp1239,1,0.0,1.0,-6.190035368849496,6.1630533095044155
125,mong1338,-1,0.13043478260869568,0.0,-6.061842698035667,2.8184692450231634
126,mpuo1241,0,0.0,1.0,3.5133446648966666,0.7508076205598542
127,nege1244,0,0.0,1.0,3.5133446648966666,0.7508076205598542
128,niue1239,1,0.0,1.0,-4.542334040303733,4.926246054155473
129,noga1249,0,0.0,1.0,3.513344664896666,0.7508076205598542
130,nort2641,4,0.0,1.0,-7.924485287655175,-1.4642248108633267
131,nort2671,4,,0.0,-9.152695394792344,2.0530000237708843
132,nort2697,0,0.0,1.0,3.513344664896666,0.7508076205598542
133,nort2952,5,0.0,1.0,-6.342610320959313,0.21831736218125264
134,nort2972,0,0.0,1.0,3.513344664896666,0.7508076205598542
135,norw1259,2,0.0,1.0,-7.800884207690593,-5.7033548227340995
136,nucl1235,4,0.0,1.0,-5.11779542380959,-0.5255562303962369
137,nucl1643,0,0.0,1.0,3.513344664896666,0.7508076205598543
138,nucl1649,0,0.0,1.0,3.513344664896666,0.7508076205598543
139,nyor1246,4,,0.0,-5.539544978040656,1.8711014514551363
140,oduu1239,0,0.0,1.0,3.513344664896666,0.7508076205598543
141,olda1245,0,0.0,1.0,3.513344664896666,0.7508076205598543
142,olde1238,0,0.0,1.0,3.513344664896666,0.7508076205598543
143,oldn1244,0,0.0,1.0,3.513344664896666,0.7508076205598543
144,onaa1245,0,0.0,1.0,3.513344664896666,0.7508076205598543
145,onto1237,1,0.0,1.0,-5.098200213648503,5.624604226091901
146,opat1246,0,0.0,1.0,3.5133446648966657,0.7508076205598542
147,osse1243,-1,0.09090909090909102,0.0,-1.9740258140858247,1.9657856940874363
148,paez1247,0,0.0,1.0,3.5133446648966657,0.7508076205598542
149,pana1305,2,,0.0,-4.67781051715736,-3.528803545108871
150,panj1256,4,0.0,1.0,-2.7409412874207155,-0.2069932535962727
151,pash1269,4,,0.0,-7.085087338572338,0.6723634703380336
152,phai1238,0,0.0,1.0,3.5133446648966653,0.7508076205598542
153,phen1239,0,0.0,1.0,3.5133446648966653,0.7508076205598542
154,pila1245,0,0.0,1.0,3.5133446648966653,0.7508076205598542
155,polc1243,0,0.0,1.0,3.5133446648966653,0.7508076205598542
156,poli1260,4,,0.0,-3.374021569407669,-1.8168560588475333
157,port1283,2,0.0,1.0,1.253618106094907,-0.2919442212993258
158,puel1244,2,0.0,1.0,-1.9875807736400524,-2.3099342750134104
159,pume1238,0,0.0,1.0,3.5133446648966657,0.7508076205598543
160,qawa1238,0,0.0,1.0,3.5133446648966657,0.7508076205598543
161,roma1327,2,0.0,1.0,-1.9875807459560624,-2.309934328763399
162,rotu1241,3,0.0,1.0,-3.847495333851999,1.7016481244896802
163,russ1263,2,0.0,1.0,-0.569109578253529,-1.3671845038199304
164,saka1287,0,0.0,1.0,3.5133446648966653,0.7508076205598542
165,samo1305,3,0.0,1.0,-6.193236612553584,4.024463015997833
166,sans1269,2,,0.0,-2.3125542198551536,-5.243326378889264
167,sans1272,0,0.0,1.0,3.5133446648966657,0.7508076205598543
168,sard1257,2,0.0,1.0,-6.3728865716930425,-4.900500221127671
169,sate1242,2,0.0,1.0,-7.800483862083586,-5.703897071342929
170,serb1264,2,0.0,1.0,-0.9059698549768894,-1.5794640284624244
171,shin1265,0,0.0,1.0,3.5133446648966653,0.7508076205598544
172,ship1254,2,0.0,1.0,-0.20299287206359207,-1.1156011987808723
173,sind1272,4,0.0,1.0,-8.240897514412417,0.09113267740368368
174,slov1268,2,0.0,1.0,-5.295834095840866,-4.15384063812095
175,slov1269,2,0.0,1.0,-4.333645328694754,-3.6418421842086
176,soga1242,0,0.0,1.0,3.513344664896665,0.7508076205598544
177,song1299,0,0.0,1.0,3.513344664896665,0.7508076205598544
178,sout1528,4,,0.0,-4.60026372492535,-0.6514072233750432
179,sout2959,0,0.0,1.0,3.513344664896665,0.7508076205598544
180,sout2976,0,0.0,1.0,3.513344664896665,0.7508076205598544
181,stan1288,2,0.0,1.0,1.2536190348219114,-0.291946645823998
182,stan1289,2,0.0,1.0,-1.9875807462399082,-2.309934328212307
183,stan1290,2,0.0,1.0,1.8861678451631247,0.03782110733157948
184,stan1293,0,0.0,1.0,3.5133446648966653,0.7508076205598545
185,stan1295,2,0.0,1.0,1.8861700179114647,0.03781513248191084
186,suku1259,0,0.0,1.0,3.5133446648966657,0.7508076205598545
187,swed1254,0,0.0,1.0,3.5133446648966657,0.7508076205598545
188,tana1285,5,0.0,1.0,-2.8361842422682964,1.4021536838481032
189,tehu1242,0,0.0,1.0,3.5133446648966657,0.7508076205598545
190,telu1262,5,0.0,1.0,-7.3739973417806715,-1.246362591169749
191,tenh1241,-1,0.18867924528301883,0.0,0.23263286570798442,2.7928402158543646
192,tiko1237,-1,0.43902439024390244,0.0,-3.2205724485969163,6.237498771587705
193,tivv1240,0,0.0,1.0,3.513344664896666,0.7508076205598545
194,toba1269,0,0.0,1.0,3.513344664896666,0.7508076205598545
195,tong1325,3,0.0,1.0,-5.8039673192280326,1.3685834841988311
196,toor1238,4,,0.0,-6.870374741288006,-0.2720135387956923
197,tosk1239,0,0.0,1.0,3.5133446648966657,0.7508076205598545
198,tuva1244,1,0.0,1.0,1.099313100188217,-1.7964670711876112
199,udmu1245,0,0.0,1.0,3.5133446648966653,0.7508076205598545
200,ukra1253,2,0.0,1.0,-1.034252183439906,-1.6573347002438976
201,urdu1245,4,0.0,1.0,-3.9138434820929944,-0.4080402549484504
202,veps1250,2,0.0,1.0,-6.170768116911131,-4.778144795695588
203,vlax1238,0,0.0,1.0,3.5133446648966657,0.7508076205598547
204,waiw1244,0,0.0,1.0,3.5133446648966657,0.7508076205598547
205,wall1255,2,0.0,1.0,1.8861742926205773,0.037803377530335164
206,wapi1253,0,0.0,1.0,3.5133446648966657,0.7508076205598547
207,waur1244,0,0.0,1.0,3.5133446648966657,0.7508076205598547
208,wayu1243,0,0.0,1.0,3.5133446648966657,0.7508076205598547
209,wels1247,2,0.0,1.0,-1.3837267851804462,-1.9013066000702563
210,west1508,2,0.0,1.0,1.4553554790697003,-0.19062276134080122
211,west2369,4,0.0,1.0,-3.267474315189324,-1.0778371402611924
212,west2386,2,,0.0,1.9991664816899197,-0.16529933009675404
213,west2615,2,0.0,1.0,-3.893920891986691,-3.4578503965742096
214,wuvu1239,1,0.5714285714285714,0.4285714285714286,-5.805818362255309,5.127248994712559
215,yaka1269,-1,0.14814814814814814,0.0,-3.7905620154308903,5.241464319864998
216,yaka1272,-1,0.25806451612903225,0.0,-2.229716086046179,-8.032758362904115
217,yama1264,0,0.0,1.0,3.5133446648966657,0.7508076205598545
218,yami1254,-1,0.38666666666666666,0.0,-0.5775176340748732,-7.057137987939822
219,yavi1244,2,,0.0,-1.7168018394203008,-2.54695277114205
220,yuro1248,3,0.5714285714285714,0.4285714285714286,-3.976922732480216,-1.3301751898372853
221,zulu1248,5,0.0,1.0,-7.300630371335881,2.1909597233816522
