"cluster","neighbor","sil_width"
0,7,1
0,7,1
0,7,1
0,7,1
0,7,1
0,7,1
0,7,1
0,7,1
0,7,1
0,7,1
0,7,1
0,7,1
0,7,1
0,7,1
0,7,1
0,7,1
1,4,0.845663265306122
1,4,0.845663265306122
1,4,0.845663265306122
1,4,0.845663265306122
1,4,0.845663265306122
1,4,0.845663265306122
1,4,0.845663265306122
1,4,0.845663265306122
1,4,0.845663265306122
1,4,0.845663265306122
1,4,0.845663265306122
1,4,0.845663265306122
1,4,0.845663265306122
1,4,0.845663265306122
1,4,0.845663265306122
1,4,0.845663265306122
1,4,0.845663265306122
1,4,0.845663265306122
1,4,0.845663265306122
1,4,0.845663265306122
1,4,0.845663265306122
1,4,0.845663265306122
1,6,0.117207013609892
1,4,0.845663265306122
1,4,0.845663265306122
1,4,0.845663265306122
1,14,0.157419257127712
1,11,0.0809037900874641
1,14,0.157419257127712
1,11,0.0685352062903088
1,14,0.157419257127712
1,4,0.845663265306122
1,4,0.845663265306122
1,4,0.845663265306122
1,11,0.0809037900874641
1,4,0.845663265306122
1,4,0.845663265306122
1,4,0.845663265306122
1,14,0.18203060890914
1,4,0.845663265306122
1,4,0.845663265306122
1,4,0.845663265306122
1,4,0.845663265306122
1,4,0.845663265306122
1,4,0.845663265306122
1,4,0.845663265306122
1,4,0.845663265306122
1,6,0.117207013609892
1,4,0.845663265306122
1,9,0.0997690356290944
2,6,0.860908943878376
2,9,0.549468276393527
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,5,0.153426179751032
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.533078350328196
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,5,0.153426179751032
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,5,0.153426179751032
2,6,0.860908943878376
2,6,0.860908943878376
2,5,0.153426179751032
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,9,0.549468276393527
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.301026852213708
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,5,0.140054826222914
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,5,0.153426179751032
2,6,0.533078350328196
2,6,0.860908943878376
2,6,0.860908943878376
2,9,0.549468276393527
2,9,0.303595478104722
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,9,0.549468276393527
2,6,0.860908943878376
2,6,0.860908943878376
2,5,0.153426179751032
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,3,0.28712390889744
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,9,0.549468276393527
2,6,0.523404657450894
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.302646283402989
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,9,0.549468276393527
2,9,0.303595478104722
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,3,0.28712390889744
2,6,0.860908943878376
2,6,0.301026852213708
2,6,0.860908943878376
2,9,0.527603390701259
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,5,0.140054826222914
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,5,0.153426179751032
2,6,0.860908943878376
2,6,0.860908943878376
2,9,0.527603390701259
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,3,0.28712390889744
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.533078350328196
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.302646283402989
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,5,0.140054826222914
2,6,0.313968378256287
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,9,0.303595478104722
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,6,0.860908943878376
2,9,0.549468276393527
3,4,0.642857142857143
3,4,0.851785714285714
3,4,0.851785714285714
3,4,0.851785714285714
3,4,0.851785714285714
3,4,0.851785714285714
3,4,0.642857142857143
3,4,0.851785714285714
3,4,0.851785714285714
3,4,0.851785714285714
3,4,0.851785714285714
3,4,-0.101844426623899
3,4,0.851785714285714
3,4,0.25
3,4,0.851785714285714
3,4,0.851785714285714
3,4,0.851785714285714
3,4,-0.101844426623899
3,4,0.851785714285714
3,4,0.851785714285714
3,4,0.851785714285714
3,4,0.851785714285714
3,4,0.851785714285714
3,4,0.851785714285714
3,4,0.851785714285714
3,4,0.851785714285714
3,4,0.851785714285714
3,4,0.851785714285714
3,4,0.851785714285714
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
