Rate	62.50
Rev Jump	12.50
Tree Move	12.50
Global Rate	12.50
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Global Rate Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Global Rate - Dev	Global Rate - Tried	Global Rate - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
337	0.593472	29	0.344828	66	0.606061	68	1.000000	5.000000	337	0.593472	0.822927	0	0.000000	0.636000	0.643177	
319	0.576803	41	0.414634	59	0.728814	81	0.975309	5.000000	319	0.576803	0.822927	0	0.000000	0.646000	0.643305	
310	0.632258	44	0.522727	84	0.702381	62	0.951613	5.000000	310	0.632258	0.822927	0	0.000000	0.674000	0.644640	
305	0.570492	29	0.344828	98	0.561224	68	0.985294	5.000000	305	0.570492	0.822927	0	0.000000	0.612000	0.643280	
328	0.594512	38	0.315789	70	0.428571	64	1.000000	5.000000	328	0.594512	0.822927	0	0.000000	0.602000	0.641629	
347	0.498559	32	0.312500	57	0.543860	64	0.968750	5.000000	347	0.498559	0.822927	0	0.000000	0.552000	0.638182	
327	0.593272	42	0.238095	65	0.661538	66	1.000000	5.000000	327	0.593272	0.822927	0	0.000000	0.626000	0.637731	
318	0.632075	44	0.295455	62	0.354839	76	1.000000	5.000000	318	0.632075	0.822927	0	0.000000	0.624000	0.637240	
326	0.674847	38	0.421053	68	0.544118	68	1.000000	5.000000	326	0.674847	0.822927	0	0.000000	0.682000	0.638784	
317	0.589905	28	0.428571	69	0.681159	86	1.000000	5.000000	317	0.589905	0.822927	0	0.000000	0.664000	0.639624	
327	0.681957	19	0.526316	86	0.593023	68	1.000000	5.000000	327	0.681957	0.822927	0	0.000000	0.704000	0.641701	
336	0.616071	36	0.361111	58	0.724138	70	0.985714	5.000000	336	0.616071	0.822927	0	0.000000	0.662000	0.642335	
330	0.603030	34	0.176471	74	0.689189	62	1.000000	5.000000	330	0.603030	0.822927	0	0.000000	0.636000	0.642143	
322	0.596273	34	0.382353	77	0.675325	67	1.000000	5.000000	322	0.596273	0.822927	0	0.000000	0.648000	0.642315	
305	0.590164	45	0.266667	76	0.578947	74	0.972973	5.000000	305	0.590164	0.822927	0	0.000000	0.616000	0.641563	
330	0.645455	34	0.352941	74	0.648649	62	0.983871	5.000000	330	0.645455	0.822927	0	0.000000	0.668000	0.642298	
318	0.581761	44	0.454545	75	0.586667	63	0.968254	5.000000	318	0.581761	0.822927	0	0.000000	0.620000	0.641695	
343	0.635569	35	0.457143	54	0.537037	68	0.970588	5.000000	343	0.635569	0.822927	0	0.000000	0.658000	0.642124	
307	0.602606	48	0.458333	69	0.550725	76	0.986842	5.000000	307	0.602606	0.822927	0	0.000000	0.640000	0.642070	
337	0.602374	35	0.257143	70	0.671429	58	0.965517	5.000000	337	0.602374	0.822927	0	0.000000	0.630000	0.641768	
332	0.590361	36	0.277778	76	0.513158	56	0.982143	5.000000	332	0.590361	0.822927	0	0.000000	0.600000	0.640749	
328	0.576220	36	0.333333	80	0.475000	56	0.892857	5.000000	328	0.576220	0.822927	0	0.000000	0.578000	0.639255	
306	0.581699	43	0.395349	79	0.632911	72	0.888889	5.000000	306	0.581699	0.822927	0	0.000000	0.618000	0.638761	
316	0.658228	39	0.333333	73	0.383562	72	0.944444	5.000000	316	0.658228	0.822927	0	0.000000	0.634000	0.638653	
332	0.632530	49	0.408163	61	0.524590	58	0.965517	5.000000	332	0.632530	0.822927	0	0.000000	0.636000	0.638594	
340	0.626471	37	0.378378	67	0.432836	56	1.000000	5.000000	340	0.626471	0.822927	0	0.000000	0.624000	0.638277	
324	0.574074	45	0.333333	64	0.390625	67	0.940299	5.000000	324	0.574074	0.822927	0	0.000000	0.578000	0.636994	
328	0.652439	29	0.413793	67	0.701493	76	0.986842	5.000000	328	0.652439	0.822927	0	0.000000	0.696000	0.638223	
314	0.624204	31	0.354839	92	0.771739	63	1.000000	5.000000	314	0.624204	0.822927	0	0.000000	0.682000	0.639117	
328	0.615854	32	0.406250	68	0.617647	72	0.986111	5.000000	328	0.615854	0.822927	0	0.000000	0.656000	0.639454	
317	0.630915	32	0.437500	75	0.520000	76	0.986842	5.000000	317	0.630915	0.822927	0	0.000000	0.656000	0.639779	
302	0.523179	30	0.333333	82	0.463415	86	0.988372	5.000000	302	0.523179	0.822927	0	0.000000	0.582000	0.638668	
