Rate	62.50
Rev Jump	12.50
Tree Move	12.50
Global Rate	12.50
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Global Rate Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Global Rate - Dev	Global Rate - Tried	Global Rate - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
326	0.506135	61	0.180328	53	0.490566	60	0.966667	5.000000	326	0.506135	0.019566	0	0.000000	0.520000	0.478907	
337	0.608309	41	0.097561	51	0.274510	71	0.971831	5.000000	337	0.608309	0.019566	0	0.000000	0.584000	0.483683	
338	0.565089	38	0.289474	58	0.500000	66	1.000000	5.000000	338	0.565089	0.019566	0	0.000000	0.594000	0.488479	
325	0.646154	43	0.139535	45	0.488889	87	0.965517	5.000000	325	0.646154	0.019566	0	0.000000	0.644000	0.494959	
343	0.632653	37	0.081081	51	0.450980	69	0.971014	5.000000	343	0.632653	0.019566	0	0.000000	0.620000	0.499960	
293	0.358362	41	0.146341	93	0.344086	73	0.986301	5.000000	293	0.358362	0.019566	0	0.000000	0.430000	0.497269	
325	0.464615	47	0.340426	60	0.533333	68	1.000000	5.000000	325	0.464615	0.019566	0	0.000000	0.534000	0.498630	
330	0.615152	41	0.146341	61	0.245902	68	0.970588	5.000000	330	0.615152	0.019566	0	0.000000	0.580000	0.501536	
330	0.609091	31	0.225806	72	0.263889	67	0.970149	5.000000	330	0.609091	0.019566	0	0.000000	0.584000	0.504379	
315	0.349206	38	0.131579	79	0.443038	68	0.970588	5.000000	315	0.349206	0.019566	0	0.000000	0.432000	0.501967	
305	0.445902	48	0.270833	70	0.314286	77	0.974026	5.000000	305	0.445902	0.019566	0	0.000000	0.492000	0.501645	
271	0.376384	53	0.245283	96	0.437500	80	0.987500	5.000000	271	0.376384	0.019566	0	0.000000	0.472000	0.500719	
313	0.437700	37	0.351351	75	0.253333	75	0.933333	5.000000	313	0.437700	0.019566	0	0.000000	0.478000	0.500030	
295	0.328814	41	0.390244	87	0.333333	77	1.000000	5.000000	295	0.328814	0.019566	0	0.000000	0.438000	0.498206	
295	0.315254	65	0.153846	74	0.621622	66	1.000000	5.000000	295	0.315254	0.019566	0	0.000000	0.430000	0.496257	
286	0.269231	68	0.132353	68	0.500000	78	0.948718	5.000000	286	0.269231	0.019566	0	0.000000	0.388000	0.493250	
305	0.249180	57	0.140351	68	0.264706	70	1.000000	5.000000	305	0.249180	0.019566	0	0.000000	0.344000	0.489217	
293	0.269625	63	0.079365	74	0.391892	70	0.971429	5.000000	293	0.269625	0.019566	0	0.000000	0.362000	0.485869	
285	0.305263	38	0.289474	91	0.373626	86	0.976744	5.000000	285	0.305263	0.019566	0	0.000000	0.432000	0.484488	
259	0.335907	35	0.171429	104	0.307692	102	0.990196	5.000000	259	0.335907	0.019566	0	0.000000	0.452000	0.483676	
272	0.305147	43	0.186047	94	0.287234	91	0.978022	5.000000	272	0.305147	0.019566	0	0.000000	0.414000	0.481976	
300	0.360000	45	0.177778	85	0.364706	70	0.971429	5.000000	300	0.360000	0.019566	0	0.000000	0.430000	0.480739	
283	0.374558	50	0.200000	86	0.476744	81	1.000000	5.000000	283	0.374558	0.019566	0	0.000000	0.476000	0.480629	
300	0.416667	44	0.181818	79	0.481013	77	1.000000	5.000000	300	0.416667	0.019566	0	0.000000	0.496000	0.480978	
299	0.321070	55	0.145455	79	0.556962	67	0.955224	5.000000	299	0.321070	0.019566	0	0.000000	0.424000	0.479712	
275	0.258182	58	0.172414	75	0.293333	92	0.978261	5.000000	275	0.258182	0.019566	0	0.000000	0.386000	0.477675	
295	0.281356	55	0.236364	70	0.457143	80	0.987500	5.000000	295	0.281356	0.019566	0	0.000000	0.414000	0.476320	
