Rate	62.50
Rev Jump	12.50
Tree Move	12.50
Global Rate	12.50
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Global Rate Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Global Rate - Dev	Global Rate - Tried	Global Rate - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
211	0.440758	20	0.400000	135	0.511111	134	0.962687	5.000000	211	0.440758	0.651319	0	0.000000	0.598000	0.618608	
339	0.589971	16	0.312500	75	0.453333	70	0.985714	5.000000	339	0.589971	0.651319	0	0.000000	0.616000	0.618489	
341	0.621701	17	0.529412	79	0.354430	63	0.968254	5.000000	341	0.621701	0.651319	0	0.000000	0.620000	0.618555	
360	0.633333	11	0.363636	59	0.440678	70	0.985714	5.000000	360	0.633333	0.651319	0	0.000000	0.654000	0.620032	
338	0.656805	17	0.705882	65	0.461538	80	0.987500	5.000000	338	0.656805	0.651319	0	0.000000	0.686000	0.622670	
329	0.635258	14	0.500000	91	0.395604	66	0.984848	5.000000	329	0.635258	0.651319	0	0.000000	0.634000	0.623106	
346	0.615607	12	0.666667	60	0.350000	82	0.963415	5.000000	346	0.615607	0.651319	0	0.000000	0.642000	0.623806	
342	0.687135	20	0.600000	77	0.727273	61	0.967213	5.000000	342	0.687135	0.651319	0	0.000000	0.724000	0.627384	
333	0.618619	18	0.555556	77	0.363636	72	1.000000	5.000000	333	0.618619	0.651319	0	0.000000	0.632000	0.627543	
350	0.591429	20	0.500000	54	0.425926	76	1.000000	5.000000	350	0.591429	0.651319	0	0.000000	0.632000	0.627691	
330	0.612121	10	0.700000	81	0.641975	79	0.987342	5.000000	330	0.612121	0.651319	0	0.000000	0.678000	0.629314	
336	0.586310	8	0.750000	73	0.424658	83	0.975904	5.000000	336	0.586310	0.651319	0	0.000000	0.630000	0.629336	
335	0.650746	10	0.600000	64	0.546875	91	0.978022	5.000000	335	0.650746	0.651319	0	0.000000	0.696000	0.631356	
375	0.610667	8	0.500000	62	0.451613	55	1.000000	5.000000	375	0.610667	0.651319	0	0.000000	0.632000	0.631375	
337	0.623145	29	0.448276	70	0.428571	64	1.000000	5.000000	337	0.623145	0.651319	0	0.000000	0.634000	0.631450	
350	0.560000	15	0.466667	60	0.450000	75	0.986667	5.000000	350	0.560000	0.651319	0	0.000000	0.608000	0.630798	
355	0.639437	15	0.400000	71	0.535211	59	0.983051	5.000000	355	0.639437	0.651319	0	0.000000	0.658000	0.631533	
366	0.609290	15	0.533333	62	0.274194	57	1.000000	5.000000	366	0.609290	0.651319	0	0.000000	0.610000	0.630967	
353	0.603399	19	0.789474	62	0.129032	66	0.969697	5.000000	353	0.603399	0.651319	0	0.000000	0.600000	0.630173	
344	0.648256	17	0.588235	64	0.375000	75	0.986667	5.000000	344	0.648256	0.651319	0	0.000000	0.662000	0.630968	
345	0.628986	15	0.600000	73	0.424658	67	0.985075	5.000000	345	0.628986	0.651319	0	0.000000	0.646000	0.631335	
350	0.648571	14	0.428571	71	0.436620	65	1.000000	5.000000	350	0.648571	0.651319	0	0.000000	0.658000	0.631970	
347	0.610951	31	0.612903	56	0.482143	66	1.000000	5.000000	347	0.610951	0.651319	0	0.000000	0.648000	0.632343	
353	0.645892	12	0.666667	68	0.352941	67	0.985075	5.000000	353	0.645892	0.651319	0	0.000000	0.652000	0.632789	
330	0.618182	26	0.615385	70	0.314286	74	0.972973	5.000000	330	0.618182	0.651319	0	0.000000	0.628000	0.632683	
349	0.673352	12	0.583333	70	0.414286	69	0.985507	5.000000	349	0.673352	0.651319	0	0.000000	0.678000	0.633668	
256	0.656250	33	0.545455	94	0.531915	117	1.000000	5.000000	256	0.656250	0.651319	0	0.000000	0.706000	0.635207	
341	0.607038	14	0.642857	83	0.421687	62	1.000000	5.000000	341	0.607038	0.651319	0	0.000000	0.626000	0.635015	
339	0.569322	32	0.437500	68	0.500000	61	0.918033	5.000000	339	0.569322	0.651319	0	0.000000	0.594000	0.634178	
353	0.651558	18	0.611111	59	0.389831	70	0.957143	5.000000	353	0.651558	0.651319	0	0.000000	0.662000	0.634735	
358	0.597765	14	0.500000	70	0.400000	58	0.948276	5.000000	358	0.597765	0.651319	0	0.000000	0.608000	0.634210	
355	0.616901	14	0.357143	57	0.368421	74	0.959459	5.000000	355	0.616901	0.651319	0	0.000000	0.632000	0.634168	
347	0.616715	19	0.631579	75	0.293333	59	1.000000	5.000000	347	0.616715	0.651319	0	0.000000	0.614000	0.633787	
348	0.623563	4	0.000000	78	0.423077	70	0.985714	5.000000	348	0.623563	0.651319	0	0.000000	0.638000	0.633865	
319	0.658307	13	0.692308	84	0.416667	84	0.988095	5.000000	319	0.658307	0.651319	0	0.000000	0.674000	0.634595	
368	0.671196	5	1.000000	66	0.500000	61	0.983607	5.000000	368	0.671196	0.651319	0	0.000000	0.690000	0.635584	
360	0.575000	7	0.285714	79	0.405063	54	0.981481	5.000000	360	0.575000	0.651319	0	0.000000	0.588000	0.634750	
333	0.627628	11	0.272727	80	0.612500	76	0.973684	5.000000	333	0.627628	0.651319	0	0.000000	0.670000	0.635357	
354	0.661017	18	0.666667	66	0.606061	62	0.983871	5.000000	354	0.661017	0.651319	0	0.000000	0.694000	0.636351	
333	0.642643	26	0.538462	71	0.605634	70	0.985714	5.000000	333	0.642643	0.651319	0	0.000000	0.680000	0.637079	
332	0.551205	26	0.576923	75	0.466667	67	1.000000	5.000000	332	0.551205	0.651319	0	0.000000	0.600000	0.636471	
351	0.626781	16	0.625000	67	0.343284	66	0.969697	5.000000	351	0.626781	0.651319	0	0.000000	0.634000	0.636431	
340	0.632353	11	0.727273	73	0.630137	76	1.000000	5.000000	340	0.632353	0.651319	0	0.000000	0.690000	0.637281	
349	0.647564	15	0.600000	62	0.354839	74	1.000000	5.000000	349	0.647564	0.651319	0	0.000000	0.662000	0.637668	
355	0.647887	8	0.625000	57	0.543860	80	1.000000	5.000000	355	0.647887	0.651319	0	0.000000	0.692000	0.638503	
343	0.620991	4	0.750000	76	0.381579	77	0.961039	5.000000	343	0.620991	0.651319	0	0.000000	0.638000	0.638496	
357	0.686275	7	0.714286	63	0.285714	73	0.986301	5.000000	357	0.686275	0.651319	0	0.000000	0.680000	0.639115	
352	0.627841	8	0.375000	68	0.426471	72	0.944444	5.000000	352	0.627841	0.651319	0	0.000000	0.642000	0.639158	
336	0.607143	28	0.678571	68	0.294118	68	0.985294	5.000000	336	0.607143	0.651319	0	0.000000	0.620000	0.638880	
332	0.608434	17	0.352941	72	0.444444	79	0.962025	5.000000	332	0.608434	0.651319	0	0.000000	0.632000	0.638782	
330	0.642424	19	0.631579	73	0.315068	78	0.987179	5.000000	330	0.642424	0.651319	0	0.000000	0.648000	0.638912	
361	0.578947	13	0.307692	68	0.514706	58	0.982759	5.000000	361	0.578947	0.651319	0	0.000000	0.610000	0.638510	
345	0.623188	20	0.550000	62	0.451613	73	1.000000	5.000000	345	0.623188	0.651319	0	0.000000	0.654000	0.638722	
347	0.654179	18	0.444444	58	0.327586	77	0.987013	5.000000	347	0.654179	0.651319	0	0.000000	0.660000	0.639010	
345	0.591304	11	0.454545	70	0.300000	74	1.000000	5.000000	345	0.591304	0.651319	0	0.000000	0.608000	0.638596	
358	0.650838	12	0.416667	69	0.246377	61	0.983607	5.000000	358	0.650838	0.651319	0	0.000000	0.630000	0.638483	
360	0.647222	8	0.625000	70	0.557143	62	0.967742	5.000000	360	0.647222	0.651319	0	0.000000	0.674000	0.638944	
351	0.643875	16	0.375000	65	0.446154	68	0.970588	5.000000	351	0.643875	0.651319	0	0.000000	0.654000	0.639137	
339	0.601770	13	0.692308	67	0.268657	81	0.962963	5.000000	339	0.601770	0.651319	0	0.000000	0.618000	0.638870	
350	0.637143	15	0.533333	64	0.296875	71	1.000000	5.000000	350	0.637143	0.651319	0	0.000000	0.642000	0.638909	
367	0.634877	6	0.500000	56	0.392857	71	0.971831	5.000000	367	0.634877	0.651319	0	0.000000	0.654000	0.639095	
352	0.661932	8	0.750000	65	0.261538	75	0.960000	5.000000	352	0.661932	0.651319	0	0.000000	0.656000	0.639301	
355	0.653521	14	0.428571	63	0.587302	68	0.985294	5.000000	355	0.653521	0.651319	0	0.000000	0.684000	0.639840	
