8.651747894287109375e+01,-6.587442159652709961e-01
8.768428802490234375e+01,-8.110433816909790039e-01
-2.161528396606445312e+01,8.787895965576171875e+01
8.650824737548828125e+01,-5.421848893165588379e-01
-6.995955944061279297e+00,4.323559284210205078e+00
-2.087758827209472656e+01,8.824451446533203125e+01
8.786492156982421875e+01,-7.884534001350402832e-01
-2.100118064880371094e+01,8.786577606201171875e+01
8.694804382324218750e+01,-1.896873474121093750e+00
8.701811218261718750e+01,-4.581906795501708984e-01
-2.178100204467773438e+01,8.791921997070312500e+01
-2.216469192504882812e+01,8.894470214843750000e+01
-1.158484840393066406e+01,5.629368305206298828e+00
-6.652981281280517578e+00,4.360431194305419922e+00
-6.807787895202636719e+00,4.164360523223876953e+00
8.751097106933593750e+01,-6.673617959022521973e-01
-2.150445175170898438e+01,8.761270904541015625e+01
8.656439971923828125e+01,-7.851365208625793457e-01
-2.167541694641113281e+01,8.911727142333984375e+01
-7.339263916015625000e+00,7.698918342590332031e+00
8.596309661865234375e+01,-9.267290234565734863e-01
8.690030670166015625e+01,-1.684150218963623047e+00
-8.831602096557617188e+00,6.429405689239501953e+00
-1.073920059204101562e+01,7.165922164916992188e+00
-7.049472808837890625e+00,6.251076221466064453e+00
-1.023810958862304688e+01,5.796521663665771484e+00
-2.663661384582519531e+01,8.120816802978515625e+01
-1.185932922363281250e+01,5.371906280517578125e+00
-7.073213100433349609e+00,4.574702739715576172e+00
8.703960418701171875e+01,-5.768328905105590820e-01
-1.227114486694335938e+01,5.697294235229492188e+00
8.794492340087890625e+01,-1.404330730438232422e+00
-9.742472648620605469e+00,6.543321609497070312e+00
8.687960815429687500e+01,-7.292732000350952148e-01
8.786216735839843750e+01,-9.333241581916809082e-01
-1.247889709472656250e+01,5.896759986877441406e+00
-2.135844230651855469e+01,8.910237884521484375e+01
8.733347320556640625e+01,-5.338656902313232422e-01
8.762258911132812500e+01,-1.722813725471496582e+00
-1.215256595611572266e+01,5.680556774139404297e+00
-7.579639434814453125e+00,5.802411556243896484e+00
8.783518981933593750e+01,-7.518990635871887207e-01
