8.445061492919921875e+01,-4.462795257568359375e-01
-3.865874099731445312e+01,2.362416267395019531e+01
-4.056322860717773438e+01,1.804627799987792969e+01
7.638352966308593750e+01,6.664673328399658203e+00
-9.711939811706542969e+00,-1.612035751342773438e+01
-4.065454864501953125e+01,1.313917160034179688e+01
-2.024823951721191406e+01,1.789992713928222656e+01
8.539730834960937500e+01,1.393941688537597656e+01
-2.007916641235351562e+01,-4.131019592285156250e+00
7.217417144775390625e+01,-6.585704803466796875e+00
-4.060006332397460938e+01,-5.693594932556152344e+00
-4.447652816772460938e+01,-2.951216697692871094e+00
-5.191823959350585938e+01,9.137434959411621094e+00
-2.670564270019531250e+01,2.474216079711914062e+01
1.316631317138671875e+00,-4.610262298583984375e+01
-1.891600036621093750e+01,1.731825256347656250e+01
-1.718772697448730469e+01,1.295188522338867188e+01
-1.006018733978271484e+01,1.225170326232910156e+01
2.520986080169677734e+00,-5.374649429321289062e+01
-4.778839874267578125e+01,1.505521869659423828e+01
-3.983085250854492188e+01,2.219559478759765625e+01
-1.997850036621093750e+01,-1.895378303527832031e+01
6.323519515991210938e+01,1.434280967712402344e+01
-1.556371974945068359e+01,-5.024908828735351562e+01
-1.940838050842285156e+01,-4.746066284179687500e+01
7.825233459472656250e+01,5.578018665313720703e+00
-2.648756980895996094e+01,2.242734527587890625e+01
7.380551147460937500e+01,2.146800613403320312e+01
-1.889731216430664062e+01,2.250881767272949219e+01
-4.130233001708984375e+01,1.947644805908203125e+01
-1.156480312347412109e+01,-1.877155876159667969e+01
-1.154559421539306641e+01,7.786556482315063477e-01
-4.236606597900390625e+01,-6.334090232849121094e+00
-7.630478143692016602e-01,-5.656469726562500000e+01
-2.200347709655761719e+01,4.360894680023193359e+00
8.099720001220703125e+01,1.856112289428710938e+01
-1.209857273101806641e+01,2.626466751098632812e+00
-5.176013946533203125e+01,-1.891687631607055664e+00
-1.393390893936157227e+00,-5.171569824218750000e+01
-4.265773773193359375e+01,1.119937229156494141e+01
8.613082122802734375e+01,8.572327613830566406e+00
-3.700976562500000000e+01,1.915418243408203125e+01
