4.059996795654296875e+01,3.329335021972656250e+01
8.919910430908203125e+01,-3.001323509216308594e+01
4.498643875122070312e+01,3.733127593994140625e+01
-8.804738616943359375e+01,-1.093124008178710938e+01
9.048849487304687500e+01,1.244536781311035156e+01
-1.074161529541015625e+02,-1.152911186218261719e+00
-1.064256439208984375e+02,-1.258947563171386719e+01
9.355912017822265625e+01,-2.653677940368652344e+01
-1.072505340576171875e+02,-9.538025856018066406e+00
-1.104631195068359375e+02,-2.464612960815429688e+00
-1.129584960937500000e+02,-1.801709365844726562e+01
-1.157345657348632812e+02,-2.183882522583007812e+01
9.732150268554687500e+01,-2.581593513488769531e+01
7.028405761718750000e+01,-3.867742156982421875e+01
9.629822540283203125e+01,-2.898505592346191406e+01
-1.034406967163085938e+02,-2.479476547241210938e+01
-1.105136795043945312e+02,1.108396887779235840e+00
9.568910980224609375e+01,-2.699930000305175781e+01
-7.662828922271728516e+00,6.075325775146484375e+01
7.173125457763671875e+01,-4.075468826293945312e+01
6.030838775634765625e+01,-5.255364227294921875e+01
8.088307952880859375e+01,-6.042824935913085938e+01
7.693962097167968750e+01,-6.982819366455078125e+01
9.089617156982421875e+01,-3.201784515380859375e+01
-4.241809082031250000e+01,2.907544326782226562e+01
-1.050095672607421875e+02,-6.693614006042480469e+00
7.619355773925781250e+01,-1.060550498962402344e+01
7.456561279296875000e+01,-6.926013183593750000e+01
6.807916259765625000e+01,2.481229591369628906e+01
-1.733491516113281250e+01,5.861259460449218750e+01
-1.172614364624023438e+02,-2.832381963729858398e+00
8.804252624511718750e+01,-3.112891769409179688e+01
7.657713317871093750e+01,-7.501747131347656250e+01
-2.595106887817382812e+01,-3.086229324340820312e+01
9.070838928222656250e+01,-1.538393878936767578e+01
-1.031019821166992188e+02,-1.884635090827941895e+00
-1.073512344360351562e+02,9.580380916595458984e-01
-1.108516464233398438e+02,-2.474051094055175781e+01
3.769557571411132812e+01,3.573040771484375000e+01
7.176087188720703125e+01,-7.248319244384765625e+01
-2.398018455505371094e+01,-2.973312377929687500e+01
4.695372581481933594e+00,-8.871765136718750000e+00
-1.939180946350097656e+01,-6.745156764984130859e+00
7.902143859863281250e+01,-6.525485992431640625e+01
6.709494018554687500e+01,-7.358702850341796875e+01
-1.780943679809570312e+01,-8.816327095031738281e+00
9.162901306152343750e+01,-3.351360321044921875e+01
6.422004699707031250e+01,2.285784721374511719e+01
9.123713684082031250e+01,1.800347518920898438e+01
9.813824462890625000e+01,-2.802836799621582031e+01
7.667541503906250000e+01,-6.689240264892578125e+01
-2.269799995422363281e+01,-1.044606208801269531e+01
-1.161428680419921875e+02,-1.983577919006347656e+01
8.766121673583984375e+01,1.934685897827148438e+01
9.350657653808593750e+01,1.464549732208251953e+01
9.128522491455078125e+01,-2.871797370910644531e+01
7.349183654785156250e+01,-1.195256233215332031e+01
8.077853393554687500e+01,1.340895557403564453e+01
8.836304473876953125e+01,1.414664268493652344e+01
8.055895996093750000e+01,-7.056372070312500000e+01
6.960704803466796875e+01,-7.639980316162109375e+01
7.737184906005859375e+01,1.365704250335693359e+01
9.237934875488281250e+01,-2.455104255676269531e+01
-1.131548690795898438e+02,-1.544886207580566406e+01
-1.141118545532226562e+02,-3.408904075622558594e-01
-1.121401824951171875e+02,-2.487126350402832031e+00
9.420625305175781250e+01,-2.429421424865722656e+01
-1.072262039184570312e+02,-2.393297958374023438e+01
7.309181976318359375e+01,-7.406209564208984375e+01
-1.133879547119140625e+02,-2.309683036804199219e+01
8.109294891357421875e+01,-6.497618103027343750e+01
-1.120237426757812500e+02,2.251119136810302734e+00
7.120592498779296875e+01,-6.993604278564453125e+01
-1.139351196289062500e+02,-2.100677108764648438e+01
8.394373321533203125e+01,2.225760269165039062e+01
-3.843301773071289062e+01,2.281828689575195312e+01
-1.177878494262695312e+02,-1.866380882263183594e+01
8.612803649902343750e+01,-2.466141223907470703e+00
-1.062802352905273438e+02,-2.536824798583984375e+01
6.147503280639648438e+01,2.957461357116699219e+01
6.568756103515625000e+01,-7.508914184570312500e+01
8.571992492675781250e+01,-2.519501113891601562e+01
-1.090105667114257812e+02,-2.672630310058593750e+00
-6.819050312042236328e+00,5.696785354614257812e+01
-1.118289642333984375e+02,-1.943421363830566406e+01
-4.705470275878906250e+01,2.342798995971679688e+01
-1.061485824584960938e+02,-2.176512145996093750e+01
-1.116005477905273438e+02,-1.423984622955322266e+01
-1.128295516967773438e+02,-6.602847576141357422e+00
-1.168180847167968750e+02,-7.789227008819580078e+00
9.444049835205078125e+01,-3.467021179199218750e+01
-1.193217086791992188e+02,-8.488273620605468750e+00
-1.187185516357421875e+02,-1.703710746765136719e+01
4.387266540527343750e+01,3.088923072814941406e+01
8.536816406250000000e+01,-2.168564987182617188e+01
7.111361694335937500e+01,-6.450101470947265625e+01
9.740399169921875000e+01,-1.630050849914550781e+01
1.005092926025390625e+02,-2.217007064819335938e+01
-2.187930297851562500e+01,-2.529734992980957031e+01
-1.071098937988281250e+02,-3.671409606933593750e+00
7.220713806152343750e+01,-7.695410919189453125e+01
8.140839385986328125e+01,-2.363940811157226562e+01
-7.324214935302734375e+01,-1.665165710449218750e+01
8.766166687011718750e+01,-3.682093811035156250e+01
-1.051503601074218750e+02,-1.625574874877929688e+01
-1.023175888061523438e+02,-2.212686920166015625e+01
8.863529968261718750e+01,1.120759868621826172e+01
-2.494849395751953125e+01,-1.027032279968261719e+01
-1.049207611083984375e+02,-1.207658767700195312e+01
6.971967315673828125e+01,-4.425493240356445312e+01
