7.438584899902343750e+01,2.534467124938964844e+01
1.424598693847656250e+01,-1.883929443359375000e+01
-9.280384182929992676e-01,1.199872131347656250e+02
6.705316925048828125e+01,1.269581127166748047e+01
-6.227672958374023438e+01,-2.870141410827636719e+01
-9.017240524291992188e+00,-9.335334777832031250e+01
-6.852377319335937500e+01,-1.981815910339355469e+01
7.922955513000488281e+00,-8.497511291503906250e+01
6.549139404296875000e+01,1.251035404205322266e+01
-7.827778463251888752e-04,9.583206176757812500e+01
-8.827466964721679688e+00,9.547014617919921875e+01
-2.897686576843261719e+01,-3.940578842163085938e+01
-1.132990717887878418e+00,1.218221282958984375e+02
-6.112545394897460938e+01,-1.447267436981201172e+01
-6.780228424072265625e+01,-2.132674980163574219e+01
-6.924119472503662109e+00,1.172911224365234375e+02
7.647878265380859375e+01,2.276720046997070312e+01
8.060652160644531250e+01,1.385923957824707031e+01
-5.347245216369628906e+00,-1.000365447998046875e+02
-1.224287319183349609e+01,-2.728584861755371094e+01
-9.547846913337707520e-01,-1.015535449981689453e+01
-5.648661804199218750e+01,-6.141635131835937500e+01
-6.384511566162109375e+01,-2.421229743957519531e+01
-6.812432861328125000e+01,-2.464514541625976562e+01
4.633564472198486328e+00,1.258357391357421875e+02
-4.715748214721679688e+01,-5.683394622802734375e+01
1.337684345245361328e+01,-4.143785858154296875e+01
7.536990356445312500e+01,2.286092758178710938e+01
5.826765060424804688e+00,-3.506455612182617188e+01
-1.601476860046386719e+01,5.590645980834960938e+01
4.498458862304687500e+00,1.183091812133789062e+02
-6.978316497802734375e+01,-2.351386451721191406e+01
8.355576324462890625e+01,1.076626777648925781e+01
6.462339782714843750e+01,1.474376678466796875e+01
-7.270238399505615234e+00,1.205194931030273438e+02
-4.958158874511718750e+01,3.985832595825195312e+01
-4.642863464355468750e+01,3.022114372253417969e+01
-6.712368011474609375e+01,5.541762542724609375e+01
-3.211029529571533203e+00,1.202223968505859375e+02
-1.572484302520751953e+01,5.007123184204101562e+01
7.894532012939453125e+01,2.183837890625000000e+01
-2.425226974487304688e+01,-3.857621765136718750e+01
8.142553710937500000e+01,1.234299755096435547e+01
-6.579763031005859375e+01,-2.718434524536132812e+01
-6.375773620605468750e+01,4.743731307983398438e+01
-7.743310928344726562e+00,1.246148681640625000e+02
8.202793121337890625e+01,2.414688491821289062e+01
-2.165673065185546875e+01,-4.247332000732421875e+01
-8.266251564025878906e+00,1.179581756591796875e+02
1.267188835144042969e+01,-3.750816345214843750e+01
-2.400916099548339844e+01,-4.111588287353515625e+01
-4.920934295654296875e+01,-5.930476760864257812e+01
6.771358013153076172e+00,-8.929045867919921875e+01
1.332282304763793945e+00,1.254003448486328125e+02
-5.548214340209960938e+01,-2.040561294555664062e+01
1.753108575940132141e-02,1.281527557373046875e+02
8.983858108520507812e+00,-9.733430480957031250e+01
5.055410385131835938e+00,1.286855163574218750e+02
