,Glottocode,label_,outlier_prob,cluster_prob
218,mait1250,15,0.0,1.0
219,mako1251,5,0.0,1.0
220,mala1479,10,0.0,1.0
221,mala1533,7,,0.0
222,male1293,-1,0.004032258064516107,0.0
223,mana1295,9,0.5507246376811594,0.44927536231884063
224,mang1402,3,0.0,1.0
225,mang1405,-1,0.23000000000000007,0.0
226,mani1235,-1,0.010000000000000089,0.0
227,mans1258,11,0.0,1.0
228,mara1404,13,0.0,1.0
229,mari1426a,0,,0.0
230,mari1426b,0,0.0,1.0
231,mari1426c,0,0.0,1.0
232,mari1426e,0,0.0,1.0
233,mari1426f,0,0.0,1.0
234,mari1426g,0,0.0,1.0
235,mari1426h,0,,0.0
236,marq1246,3,0.0,1.0
237,mars1254,-1,0.025714285714285745,0.0
238,mart1256,14,0.42105263157894735,0.5789473684210527
239,masa1299,-1,0.42222222222222217,0.0
240,matu1261,6,0.0,1.0
241,mbal1257,11,0.0,1.0
242,mele1250,6,0.0,1.0
243,meno1252,14,0.0,1.0
244,meri1244,0,0.0,1.0
245,meru1245,4,0.41935483870967744,0.5806451612903226
246,mesc1238,-1,0.13846153846153852,0.0
247,mesk1242,14,0.40350877192982465,0.5964912280701754
248,meya1236,-1,0.153846153846154,0.0
249,miam1252,15,0.0,1.0
250,mido1240,9,0.5507246376811594,0.44927536231884063
251,mikm1235,-1,0.0,0.0
252,mini1251,6,0.0,1.0
253,moco1246,-1,0.0,0.0
254,mode1248,7,0.0,1.0
255,moha1258,-1,0.7692307692307693,0.0
256,mohe1244,-1,0.1876923076923077,0.0
257,mokp1239,-1,0.023809523809523874,0.0
258,mong1331,9,0.45652173913043476,0.5434782608695652
259,mong1338,4,0.4695340501792115,0.5304659498207884
260,mori1268,13,0.0,1.0
261,moro1287,13,0.0,1.0
262,mort1237,-1,0.5692307692307692,0.0
263,motl1237,2,0.0,1.0
264,motu1246,3,,0.0
265,mouk1240,-1,0.15555555555555559,0.0
266,mouk1240a,0,,0.0
267,mpuo1241,13,0.0,1.0
268,muna1247,13,0.0,1.0
269,mung1271,4,0.46774193548387094,0.532258064516129
270,muns1251,-1,0.046666666666666815,0.0
271,murr1258,-1,0.0,0.0
272,muss1246,9,0.5507246376811594,0.44927536231884063
273,nage1237,2,,0.0
274,naka1262,7,0.0,1.0
275,nama1266,-1,0.03619047619047618,0.0
276,nama1268,7,0.0,1.0
277,namb1293,4,0.0,1.0
278,nege1244,10,0.0,1.0
279,neha1247,-1,0.42222222222222217,0.0
280,nenn1238,4,0.0,1.0
281,nenn1238a,4,0.0,1.0
282,nepa1254,15,0.0,1.0
283,ngal1292,-1,0.1876923076923077,0.0
284,nhan1238,4,0.0,1.0
285,noga1249,11,0.0,1.0
286,nort1551,9,0.0,1.0
287,nort2641,-1,0.0,0.0
288,nort2845,3,0.0,1.0
289,nort2847,0,,0.0
290,nort2952,15,0.0,1.0
291,nort2972,11,0.0,1.0
292,norw1259,7,0.0,1.0
293,nucl1235,-1,0.7606837606837608,0.0
294,nucl1301,12,0.0,1.0
295,nucl1305,15,0.0,1.0
296,nucl1460,12,0.0,1.0
297,nucl1622,-1,0.047619047619047575,0.0
298,nucl1643,11,0.0,1.0
299,nucl1649,10,0.0,1.0
300,nucl1653,14,0.0,1.0
301,nyor1246,4,0.3732718894009216,0.6267281105990784
302,oduu1239,11,0.0,1.0
303,ojib1241,-1,0.0,0.0
304,olda1245,11,0.0,1.0
305,oldh1241,-1,0.5757894736842104,0.0
306,omah1247,1,0.0,1.0
307,onaa1245,11,0.0,1.0
308,onei1249,15,0.0,1.0
309,onon1246,15,0.0,1.0
310,onto1237,2,0.0,1.0
311,opat1246,11,0.0,1.0
312,oriy1255,15,0.0,1.0
313,osag1243,-1,0.20800000000000016,0.0
314,osse1243,4,0.0967741935483871,0.9032258064516129
315,otoo1241,-1,0.41333333333333344,0.0
316,otta1242,-1,0.0,0.0
317,owaa1237,7,0.0,1.0
318,paez1247,5,0.0,1.0
319,paic1239,4,0.0,1.0
320,paiw1248,5,0.0,1.0
321,pala1344,4,0.46774193548387094,0.532258064516129
322,pali1274,15,0.0,1.0
323,pamp1243,10,0.0,1.0
324,pana1305,-1,0.13000000000000006,0.0
325,panj1256,15,0.0,1.0
326,pash1269,15,0.0,1.0
327,pawn1254,-1,0.3546666666666667,0.0
328,pend1242,13,0.0,1.0
329,penr1237,3,0.0,1.0
330,peor1238,-1,0.19047619047619047,0.0
331,phen1239,-1,0.5757894736842104,0.0
332,pieg1239,15,0.0,1.0
333,pila1245,-1,0.0,0.0
334,pile1238,2,,0.0
335,pitt1247,14,0.0,1.0
336,plai1258,15,0.0,1.0
337,plat1254,6,0.0,1.0
338,poli1260,-1,0.0,0.0
339,ponc1241,1,0.0,1.0
340,puka1242,2,0.0,1.0
341,pulu1242,0,,0.0
342,pume1238,11,0.0,1.0
343,pwoo1239,-1,0.26153846153846155,0.0
344,qawa1238,11,0.0,1.0
345,raka1237,3,0.0,1.0
346,rapa1245,3,0.0,1.0
347,raro1241,2,,0.0
348,rata1245,5,0.0,1.0
349,reja1240,13,0.0,1.0
350,roma1327,8,0.0,1.0
351,roto1249,0,,0.0
352,rotu1241,3,,0.0
353,rovi1238,5,,0.0
354,russ1263,7,0.0,1.0
355,russ1263a,7,0.0,1.0
356,saaa1241,0,,0.0
357,saar1237,11,0.0,1.0
358,saba1263,5,0.0,1.0
359,saka1287,13,0.0,1.0
360,samo1305,2,,0.0
361,samo1305a,2,,0.0
362,sang1321,-1,0.01098901098901095,0.0
363,sans1269,15,0.0,1.0
364,sans1272,13,0.0,1.0
365,sara1326,5,0.0,1.0
366,sard1257,7,0.0,1.0
367,sate1242,7,0.0,1.0
368,seke1241,-1,0.5692307692307692,0.0
369,sene1264,15,0.0,1.0
370,serb1264,7,0.0,1.0
371,sgaw1245,8,0.0,1.0
372,shaw1249,-1,0.0,0.0
373,shin1265,11,0.0,1.0
374,ship1254,8,,0.0
375,sika1261,2,0.0,1.0
376,sind1272,15,0.0,1.0
377,sinh1246,15,0.0,1.0
378,sini1245,15,0.0,1.0
379,slav1253,9,0.0,1.0
380,slov1268,7,0.0,1.0
381,slov1269,7,0.0,1.0
382,soga1242,6,0.0,1.0
383,soge1235,-1,0.12000000000000008,0.0
384,song1299,13,0.0,1.0
385,sons1242,-1,0.2666666666666668,0.0
386,sout1528,-1,0.0,0.0
387,sout2856,9,0.391304347826087,0.6086956521739131
388,sout2859,0,0.0,1.0
389,sout2865,2,0.0,1.0
390,sout2869,0,0.0,1.0
391,sout2959,11,0.0,1.0
392,sout2976,-1,0.0,0.0
393,stan1288,8,0.0,1.0
394,stan1289,7,0.0,1.0
395,stan1290,8,0.0,1.0
396,stan1293,10,0.0,1.0
397,stan1295,7,0.0,1.0
398,suku1259,-1,0.0,0.0
399,suru1262,6,0.0,1.0
400,suzh1234,-1,0.047619047619047616,0.0
401,swed1254,11,0.0,1.0
402,tady1237,5,0.0,1.0
403,taga1270,5,0.0,1.0
404,tahi1242,3,,0.0
405,taje1237b,13,0.0,1.0
406,taji1246,13,0.0,1.0
407,taki1248,2,,0.0
408,tali1259,2,,0.0
409,tami1289,15,0.0,1.0
410,tana1285,2,,0.0
411,tapi1254,3,,0.0
412,tasi1237,4,0.46774193548387094,0.532258064516129
413,taus1251,5,0.0,1.0
414,taus1251a,13,0.0,1.0
415,tehu1242,5,0.0,1.0
416,telu1262,15,0.0,1.0
417,temb1276,3,,0.0
418,tenh1241,9,0.6086956521739131,0.391304347826087
419,tetu1246,14,0.0,1.0
420,thao1240,5,0.0,1.0
421,tiko1237,-1,0.02857142857142847,0.0
422,tiko1237a,0,0.0,1.0
423,tivv1240,13,0.0,1.0
424,toab1237,5,0.0,1.0
425,toba1269,11,0.0,1.0
426,toda1252,4,0.0,1.0
427,tokp1240,0,0.0,1.0
428,tola1247,13,0.0,1.0
429,tomb1243,11,0.0,1.0
430,tomi1243,13,0.0,1.0
431,tons1240,11,0.0,1.0
432,toor1238,-1,0.02040816326530624,0.0
433,torr1261,7,0.0,1.0
434,tosk1239,10,,0.0
435,toto1304,13,0.0,1.0
436,tuam1242,3,0.0,1.0
437,tubu1240,3,0.0,1.0
438,tupi1274,3,,0.0
439,turu1249,15,0.0,1.0
440,tusc1257,14,0.0,1.0
441,tuva1244,2,0.0,1.0
442,udmu1245,-1,0.014976958525345562,0.0
443,umaj1240,11,0.0,1.0
444,umir1236,-1,0.4799999999999999,0.0
445,uppe1274,1,0.0,1.0
446,urdu1245,15,0.0,1.0
447,vari1239,3,,0.0
448,veps1250,8,0.0,1.0
449,vera1241,0,,0.0
450,vure1239,0,,0.0
451,waiw1244,6,0.0,1.0
452,wall1255,7,0.0,1.0
453,wall1257,3,,0.0
454,wamb1258,15,0.0,1.0
455,wang1288,12,0.0,1.0
456,wang1290a,14,0.0,1.0
457,wang1291,11,0.0,1.0
458,wapi1253,12,0.0,1.0
459,warl1254,4,0.12258064516129034,0.8774193548387097
460,warr1257,15,0.0,1.0
461,watu1246,6,0.0,1.0
462,waur1244,11,0.0,1.0
463,wawo1239,13,0.0,1.0
464,wayu1243,-1,0.0,0.0
465,wels1247,7,0.0,1.0
466,wers1238,9,0.5507246376811594,0.44927536231884063
467,west1508,-1,0.3589743589743589,0.0
468,west2369,15,0.0,1.0
469,west2386,11,0.0,1.0
470,west2515,0,0.0,1.0
471,west2555,2,,0.0
472,west2559,5,0.0,1.0
473,west2560,13,0.0,1.0
474,west2615,-1,0.13846153846153852,0.0
475,whit1269,0,0.0,1.0
476,winn1245,-1,0.040000000000000036,0.0
477,wira1262,11,0.0,1.0
478,woge1237,0,,0.0
479,wood1236,14,0.0,1.0
480,wulg1239,10,,0.0
481,wuvu1239,2,,0.0
482,wyan1247,-1,0.047619047619047616,0.0
483,xibe1242,-1,0.11111111111111116,0.0
484,yabe1254,-1,0.09999999999999994,0.0
485,yagw1240,15,0.0,1.0
486,yaka1269,4,0.40175953079178894,0.5982404692082111
487,yaka1272,-1,0.5757894736842104,0.0
488,yaka1277,6,0.0,1.0
489,yala1262,12,0.0,1.0
490,yala1262a,12,0.0,1.0
491,yama1264,11,0.0,1.0
492,yami1254,-1,0.0,0.0
493,yand1253a,14,0.0,1.0
494,yavi1244,10,0.0,1.0
495,yele1255,0,,0.0
496,yelm1242,-1,0.20634920634920628,0.0
497,yidi1250a,-1,0.09523809523809523,0.0
498,yomb1244,-1,0.1008695652173913,0.0
499,yugu1249,4,0.0,1.0
500,yura1255,3,,0.0
501,yuro1248,2,,0.0
502,zulu1248,-1,0.7692307692307693,0.0
